target_gene	orig.ident	partner_gene	local_corr_z
KCNMA1_KCNMB1	IU_PDA_T1	SCN7A	-4.654912931009627
KCNMA1_KCNMB1	IU_PDA_T1	CTSE	-4.673263164761261
KCNMA1_KCNMB1	IU_PDA_T1	KRT7	-4.6889195140395685
KCNMA1_KCNMB1	IU_PDA_T1	MFAP4	-4.690378327710872
KCNMA1_KCNMB1	IU_PDA_T1	CFTR	-4.701047965334728
KCNMA1_KCNMB1	IU_PDA_T1	ITGB4	-4.712633235590809
KCNMA1_KCNMB1	IU_PDA_T1	S100A14	-4.745884636498177
KCNMA1_KCNMB1	IU_PDA_T1	TNXB	-4.758184326647807
KCNMA1_KCNMB1	IU_PDA_T1	LTBP4	-4.766251871687451
KCNMA1_KCNMB1	IU_PDA_T1	ELF3	-4.795076656055561
KCNMA1_KCNMB1	IU_PDA_T1	MMP7	-4.897152008824466
KCNMA1_KCNMB1	IU_PDA_T1	TSPAN1	-4.903634686328093
KCNMA1_KCNMB1	IU_PDA_T1	CPED1	-4.9071372767125006
KCNMA1_KCNMB1	IU_PDA_T1	ZCCHC24	-4.907786941448004
KCNMA1_KCNMB1	IU_PDA_T1	SPINK1	-4.970418086320254
KCNMA1_KCNMB1	IU_PDA_T1	CLSTN2	-4.998652933037484
KCNMA1_KCNMB1	IU_PDA_T1	MAN1C1	-5.024289819811277
KCNMA1_KCNMB1	IU_PDA_T1	TCN1	-5.036224503405753
KCNMA1_KCNMB1	IU_PDA_T1	IGKC	-5.080113463262142
KCNMA1_KCNMB1	IU_PDA_T1	MLPH	-5.12218987881846
KCNMA1_KCNMB1	IU_PDA_T1	ATP1B1	-5.123262860442961
KCNMA1_KCNMB1	IU_PDA_T1	NFASC	-5.1645116215859534
KCNMA1_KCNMB1	IU_PDA_T1	GUCY1A1	-5.176554998518929
KCNMA1_KCNMB1	IU_PDA_T1	CYP1B1	-5.177578892640589
KCNMA1_KCNMB1	IU_PDA_T1	FBLN5	-5.1885071376729
KCNMA1_KCNMB1	IU_PDA_T1	PODN	-5.267364709409575
KCNMA1_KCNMB1	IU_PDA_T1	EPCAM	-5.309544536198449
KCNMA1_KCNMB1	IU_PDA_T1	PDGFRA	-5.3504873185194235
KCNMA1_KCNMB1	IU_PDA_T1	TTR	-5.3621246129353315
