target_gene	orig.ident	partner_gene	local_corr_z
KCNA5	IU_PDA_T1	ZFP36	-0.30050995662204566
KCNA5	IU_PDA_T1	PXDN	-0.3018090958138993
KCNA5	IU_PDA_T1	FN1	-0.3027555208374076
KCNA5	IU_PDA_T1	FNDC1	-0.3127022954314044
KCNA5	IU_PDA_T1	ITPRIP	-0.3155271606854099
KCNA5	IU_PDA_T1	GABARAPL1	-0.3165598245471296
KCNA5	IU_PDA_T1	KRT7	-0.31935362710451465
KCNA5	IU_PDA_T1	KIAA1217	-0.3351236761141524
KCNA5	IU_PDA_T1	MSR1	-0.3369605338543703
KCNA5	IU_PDA_T1	FOSB	-0.3590784709957868
KCNA5	IU_PDA_T1	GJA1	-0.36035809042087175
KCNA5	IU_PDA_T1	BTG2	-0.36786775782593
KCNA5	IU_PDA_T1	MT2A	-0.3752679344962146
KCNA5	IU_PDA_T1	DUSP1	-0.3834399561288156
KCNA5	IU_PDA_T1	CCN1	-0.38652032304731176
KCNA5	IU_PDA_T1	KRT18	-0.38889905522400886
KCNA5	IU_PDA_T1	CITED2	-0.38926891675218916
KCNA5	IU_PDA_T1	SPHK1	-0.39839021761803506
KCNA5	IU_PDA_T1	PROM1	-0.4130810469681099
KCNA5	IU_PDA_T1	NUAK1	-0.4141266300316294
KCNA5	IU_PDA_T1	METRNL	-0.4231453710859668
KCNA5	IU_PDA_T1	NR4A3	-0.4345385461184119
KCNA5	IU_PDA_T1	MFAP5	-0.43884417560968253
KCNA5	IU_PDA_T1	SLC2A3	-0.4484571353865302
KCNA5	IU_PDA_T1	DPT	-0.45357466568218807
KCNA5	IU_PDA_T1	VEGFA	-0.45950511353437556
KCNA5	IU_PDA_T1	SDC1	-0.4612401981424571
KCNA5	IU_PDA_T1	GAS1	-0.46558798968859366
KCNA5	IU_PDA_T1	IFI30	-0.47045103450499487
KCNA5	IU_PDA_T1	DPYSL3	-0.4911687279728117
KCNA5	IU_PDA_T1	FTL	-0.5249023828932332
KCNA5	IU_PDA_T1	SPARC	-0.5529863008752671
KCNA5	IU_PDA_T1	ERRFI1	-0.6001685720835149
KCNA5	IU_PDA_T1	PFKFB3	-0.6641337234424142
KCNA5	IU_PDA_T1	ATF3	-0.7239077279661132
KCNAB1	IU_PDA_T1	KCNK15	3.34923373941066
KCNAB1	IU_PDA_T1	KCNT2	3.1074239872267526
KCNAB1	IU_PDA_T1	CXCL9	3.0766432335208536
KCNAB1	IU_PDA_T1	KCNK3	3.010723448024543
KCNAB1	IU_PDA_T1	KCNB1	2.8510120470636506
KCNAB1	IU_PDA_T1	KCNQ4	2.7970430123224763
KCNAB1	IU_PDA_T1	KCNA5	2.7047767604466544
KCNAB1	IU_PDA_T1	ACTC1	2.320563563437519
KCNAB1	IU_PDA_T1	KCNJ16	2.1232073919070547
KCNAB1	IU_PDA_T1	KCNK17	2.044969664783726
KCNAB1	IU_PDA_T1	NTRK3	1.7737936768225224
KCNAB1	IU_PDA_T1	CNN1	1.724049319966949
KCNAB1	IU_PDA_T1	JPH2	1.7080058383396126
KCNAB1	IU_PDA_T1	APOE	1.6512717817311915
KCNAB1	IU_PDA_T1	CXCL10	1.5865536853781068
KCNAB1	IU_PDA_T1	IFIT2	1.5735160239958805
KCNAB1	IU_PDA_T1	MUSTN1	1.5616117876673112
KCNAB1	IU_PDA_T1	ITPRIP	1.5561180098119072
KCNAB1	IU_PDA_T1	HSPA1A	1.5231186495630658
KCNAB1	IU_PDA_T1	PLN	1.478666277921763
KCNAB1	IU_PDA_T1	SLIT3	1.459481530236137
KCNAB1	IU_PDA_T1	CCL8	1.4211756992351412
KCNAB1	IU_PDA_T1	PDLIM7	1.4160077825283675
KCNAB1	IU_PDA_T1	KCNJ15	1.402701953738842
KCNAB1	IU_PDA_T1	KCNMB1	1.374542189574613
KCNAB1	IU_PDA_T1	KCNAB2	1.3417617320284154
