pathway	n_patients	mean_low	mean_high	delta_high_minus_low	median_delta	p_value	padj_BH	CellType2	gene	n_deg_methods	pathway_label	direction	significant
HALLMARK_IL6_JAK_STAT3_SIGNALING	26	0.0407752427280996	0.0390306204028529	-0.00174462232524669	-0.000816868182143785	0.104062335152663	0.346874450508877	csCAF	KCNMB1	2	IL6 JAK STAT3 SIGNALING	KCN-low	FALSE
HALLMARK_G2M_CHECKPOINT	26	0.0305780708116492	0.0295115410054666	-0.00106652980618268	-0.00102733227453194	0.115331575924872	0.360411174765225	csCAF	KCNMB1	2	G2M CHECKPOINT	KCN-low	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	26	0.181465805993064	0.187810007287341	0.00634420129427763	0.0044090277047623	0.140728742770566	0.388698025702771	csCAF	KCNMB1	2	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	FALSE
HALLMARK_PANCREAS_BETA_CELLS	26	0.0525123495104221	0.0542461816054104	0.00173383209498827	0.00206984957203334	0.147705249767053	0.388698025702771	csCAF	KCNMB1	2	PANCREAS BETA CELLS	KCN-high	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	26	0.0515419890578491	0.0524708931911656	0.000928904133316531	0.000847114290246961	0.134008414172667	0.388698025702771	csCAF	KCNMB1	2	XENOBIOTIC METABOLISM	KCN-high	FALSE
HALLMARK_MITOTIC_SPINDLE	26	0.0316357437174515	0.0306269670416699	-0.00100877667578166	-0.00076333056164507	0.186603142815846	0.466507857039616	csCAF	KCNMB1	2	MITOTIC SPINDLE	KCN-low	FALSE
HALLMARK_IL2_STAT5_SIGNALING	26	0.0445781587684312	0.0437927987317887	-0.000785360036642511	-0.000363560527243369	0.213315273602366	0.507893508577062	csCAF	KCNMB1	2	IL2 STAT5 SIGNALING	KCN-low	FALSE
HALLMARK_HYPOXIA	26	0.100529697887978	0.0974868642651826	-0.00304283362279508	-0.000850287058681502	0.232593410890413	0.528621388387303	csCAF	KCNMB1	2	HYPOXIA	KCN-low	FALSE
HALLMARK_MYC_TARGETS_V1	26	0.108292876844506	0.10958229365619	0.00128941681168415	0.00169371912431956	0.321919474704054	0.643236807896384	csCAF	KCNMB1	2	MYC TARGETS V1	KCN-high	FALSE
HALLMARK_TGF_BETA_SIGNALING	26	0.0700106383267337	0.0693415933036563	-0.000669045023077428	-0.00181417937759539	0.297728418004512	0.643236807896384	csCAF	KCNMB1	2	TGF BETA SIGNALING	KCN-low	FALSE
HALLMARK_PROTEIN_SECRETION	26	0.0654075857324475	0.0660245726886544	0.000616986956206979	0.000769447834828289	0.309667917232871	0.643236807896384	csCAF	KCNMB1	2	PROTEIN SECRETION	KCN-high	FALSE
HALLMARK_KRAS_SIGNALING_UP	26	0.0436230962809997	0.0440558418819434	0.000432745600943717	0.000750487416982668	0.334483140106119	0.643236807896384	csCAF	KCNMB1	2	KRAS SIGNALING UP	KCN-high	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	26	0.118533757825514	0.120554808336943	0.00202105051142978	0.000946764955961792	0.431084443013081	0.743249039677726	csCAF	KCNMB1	2	OXIDATIVE PHOSPHORYLATION	KCN-high	FALSE
HALLMARK_PEROXISOME	26	0.0436117369668303	0.0429662785000791	-0.000645458466751205	-0.000932002425505667	0.431084443013081	0.743249039677726	csCAF	KCNMB1	2	PEROXISOME	KCN-low	FALSE
HALLMARK_GLYCOLYSIS	26	0.0567311650952388	0.0569782754708052	0.000247110375566367	0.000474161156410236	0.416369853570241	0.743249039677726	csCAF	KCNMB1	2	GLYCOLYSIS	KCN-high	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	26	0.0358490797704861	0.0354590736251352	-0.000390006145350833	-0.000226285667422312	0.446096222327149	0.743493703878581	csCAF	KCNMB1	2	ESTROGEN RESPONSE EARLY	KCN-low	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	26	0.0999968663376249	0.100549210349975	0.000552344012350295	0.00184742677550769	0.492873681089704	0.770115126702663	csCAF	KCNMB1	2	INTERFERON ALPHA RESPONSE	KCN-high	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	26	0.118046368046424	0.118284357382659	0.00023798933623521	0.00131217768375057	0.492873681089704	0.770115126702663	csCAF	KCNMB1	2	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	FALSE
HALLMARK_APICAL_JUNCTION	26	0.0567249401631191	0.0575611705390631	0.000836230375944032	0.000281489383511819	0.525461396330826	0.796153630804282	csCAF	KCNMB1	2	APICAL JUNCTION	KCN-high	FALSE
HALLMARK_UV_RESPONSE_DN	26	0.0826567687323982	0.0820997132400203	-0.000557055492377855	-0.000774716381523363	0.542158978111429	0.797292614869748	csCAF	KCNMB1	2	UV RESPONSE DN	KCN-low	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	26	0.0768906087786969	0.076984914924493	9.43061457960667e-05	0.00049562956037718	0.611481714366104	0.873545306237292	csCAF	KCNMB1	2	UNFOLDED PROTEIN RESPONSE	KCN-high	FALSE
HALLMARK_MTORC1_SIGNALING	26	0.0671428940755451	0.0663889088635022	-0.000753985212042927	-3.7248303262908e-05	0.722161354202483	0.926585893287269	csCAF	KCNMB1	2	MTORC1 SIGNALING	KCN-low	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	26	0.0514868039873862	0.0521266111847474	0.000639807197361234	0.00110402277923836	0.703225762548199	0.926585893287269	csCAF	KCNMB1	2	PI3K AKT MTOR SIGNALING	KCN-high	FALSE
HALLMARK_FATTY_ACID_METABOLISM	26	0.0565395499410612	0.0571327501789233	0.000593200237862101	3.33799794345266e-05	0.741268714629815	0.926585893287269	csCAF	KCNMB1	2	FATTY ACID METABOLISM	KCN-high	FALSE
HALLMARK_HEME_METABOLISM	26	0.0310986876932994	0.0310159252992851	-8.27623940143181e-05	-0.000767589884278344	0.741268714629815	0.926585893287269	csCAF	KCNMB1	2	HEME METABOLISM	KCN-low	FALSE
HALLMARK_DNA_REPAIR	26	0.0445735233606003	0.0445388341518385	-3.46892087618344e-05	0.000205188153264785	0.703225762548199	0.926585893287269	csCAF	KCNMB1	2	DNA REPAIR	KCN-low	FALSE
HALLMARK_BILE_ACID_METABOLISM	26	0.0252262872725493	0.02509335427484	-0.000132932997709201	-0.000100368880125535	0.799511184971621	0.975013640209293	csCAF	KCNMB1	2	BILE ACID METABOLISM	KCN-low	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	26	0.0936706446951997	0.0931370600940534	-0.000533584601146222	0.00122214917119988	0.919080601875762	0.999732167859763	csCAF	KCNMB1	2	INTERFERON GAMMA RESPONSE	KCN-low	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	26	0.0625240056831636	0.0620644000538073	-0.000459605629356232	0.000286910325235545	0.919080601875762	0.999732167859763	csCAF	KCNMB1	2	CHOLESTEROL HOMEOSTASIS	KCN-low	FALSE
HALLMARK_NOTCH_SIGNALING	26	0.0441898890647093	0.043801669565307	-0.00038821949940227	0.00147302099980671	0.979737524502568	0.999732167859763	csCAF	KCNMB1	2	NOTCH SIGNALING	KCN-low	FALSE
HALLMARK_P53_PATHWAY	26	0.0656623505113955	0.0652820169657426	-0.000380333545652861	0.000222628853524125	0.878881028768379	0.999732167859763	csCAF	KCNMB1	2	P53 PATHWAY	KCN-low	FALSE
HALLMARK_MYC_TARGETS_V2	26	0.0371617965945295	0.0374250045989547	0.000263208004425127	0.000633466035500237	0.959488114545013	0.999732167859763	csCAF	KCNMB1	2	MYC TARGETS V2	KCN-high	FALSE
HALLMARK_HEDGEHOG_SIGNALING	26	0.0281462726245779	0.0281035520849345	-4.27205396434732e-05	-0.000153884565952641	0.979737524502568	0.999732167859763	csCAF	KCNMB1	2	HEDGEHOG SIGNALING	KCN-low	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	26	0.0214247942251649	0.0214015632858079	-2.32309393569417e-05	2.45857868096007e-05	0.979737524502568	0.999732167859763	csCAF	KCNMB1	2	WNT BETA CATENIN SIGNALING	KCN-low	FALSE
HALLMARK_SPERMATOGENESIS	26	0.0130774632201552	0.0130835273284379	6.06410828272547e-06	0.000155843862932066	0.979737524502568	0.999732167859763	csCAF	KCNMB1	2	SPERMATOGENESIS	KCN-high	FALSE
HALLMARK_ALLOGRAFT_REJECTION	26	0.0449643246146259	0.0447034217046485	-0.000260902909977423	0.000208666525935156	1	1	csCAF	KCNMB1	2	ALLOGRAFT REJECTION	KCN-low	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	11	0.122547414108965	0.134075666369603	0.0115282522606383	0.00922549642446099	0.00385729282994253	0.0849887063166231	csCAF	KCNMB4	0	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	FALSE
HALLMARK_MYOGENESIS	11	0.0865562082615368	0.0926815591666909	0.00612535090515411	0.00493742822810966	0.00509932237899739	0.0849887063166231	csCAF	KCNMB4	0	MYOGENESIS	KCN-high	FALSE
HALLMARK_COMPLEMENT	11	0.0779044710844013	0.0824940670910214	0.0045895960066201	0.00415680288568233	0.00385729282994253	0.0849887063166231	csCAF	KCNMB4	0	COMPLEMENT	KCN-high	FALSE
HALLMARK_COAGULATION	11	0.125578585504842	0.136212558978992	0.0106339734741499	0.0127344895053893	0.0144832770523174	0.120693975435978	csCAF	KCNMB4	0	COAGULATION	KCN-high	FALSE
HALLMARK_APICAL_SURFACE	11	0.0548409037791898	0.0611809966639412	0.00634009288475139	0.00495524296675192	0.0144832770523174	0.120693975435978	csCAF	KCNMB4	0	APICAL SURFACE	KCN-high	FALSE
HALLMARK_APICAL_JUNCTION	11	0.0595383939967602	0.0636851619729748	0.00414676797621462	0.00307676736028511	0.011278190116074	0.120693975435978	csCAF	KCNMB4	0	APICAL JUNCTION	KCN-high	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	11	0.0365062209016372	0.038179740137611	0.00167351923597385	0.00194736642111815	0.0233763900464205	0.166974214617289	csCAF	KCNMB4	0	ESTROGEN RESPONSE EARLY	KCN-high	FALSE
HALLMARK_UV_RESPONSE_DN	11	0.0888804699905977	0.0937774466995246	0.00489697670892696	0.00425034635560952	0.0293825411093689	0.183640881933556	csCAF	KCNMB4	0	UV RESPONSE DN	KCN-high	FALSE
HALLMARK_FATTY_ACID_METABOLISM	11	0.0583090449039772	0.0623757795366124	0.00406673463263521	0.00508629207888044	0.045446946073126	0.22723473036563	csCAF	KCNMB4	0	FATTY ACID METABOLISM	KCN-high	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	11	0.0769172996629033	0.0798533557309167	0.00293605606801343	0.00190682565943628	0.045446946073126	0.22723473036563	csCAF	KCNMB4	0	UNFOLDED PROTEIN RESPONSE	KCN-high	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	11	0.197865799299101	0.206840989413901	0.00897519011480004	0.00920464583710723	0.0559296803251122	0.254225819659601	csCAF	KCNMB4	0	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	11	0.0526382866776257	0.0563773155273541	0.00373902884972841	0.00371539644042676	0.0683530349792642	0.284804312413601	csCAF	KCNMB4	0	XENOBIOTIC METABOLISM	KCN-high	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	11	0.0513128844321811	0.0550928194878289	0.00377993505564781	0.00652273651505124	0.0829604137452953	0.319078514404982	csCAF	KCNMB4	0	PI3K AKT MTOR SIGNALING	KCN-high	FALSE
HALLMARK_ANGIOGENESIS	11	0.145824453849145	0.151667511332287	0.00584305748314217	0.00954357073756096	0.100000618072013	0.333335393573378	csCAF	KCNMB4	0	ANGIOGENESIS	KCN-high	FALSE
HALLMARK_HYPOXIA	11	0.105161195979667	0.108978491271129	0.00381729529146251	0.00235797420552523	0.100000618072013	0.333335393573378	csCAF	KCNMB4	0	HYPOXIA	KCN-high	FALSE
HALLMARK_GLYCOLYSIS	11	0.0577319557377245	0.0604734944498232	0.00274153871209861	0.00146932279462973	0.119722411520657	0.352124739766638	csCAF	KCNMB4	0	GLYCOLYSIS	KCN-high	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	11	0.0211633681098793	0.0185642658468745	-0.00259910226300474	-0.0048450010380021	0.119722411520657	0.352124739766638	csCAF	KCNMB4	0	WNT BETA CATENIN SIGNALING	KCN-low	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	11	0.0657876626872083	0.0697372246817718	0.00394956199456348	0.00397105978436847	0.168166829372509	0.442544287822393	csCAF	KCNMB4	0	CHOLESTEROL HOMEOSTASIS	KCN-high	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	11	0.0461007904523124	0.0484435803877605	0.00234278993544806	0.00168121840361052	0.168166829372509	0.442544287822393	csCAF	KCNMB4	0	ESTROGEN RESPONSE LATE	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V1	11	0.109560604988446	0.114226739495964	0.00466613450751827	0.00116910017980007	0.197326044882155	0.493315112205387	csCAF	KCNMB4	0	MYC TARGETS V1	KCN-high	FALSE
HALLMARK_E2F_TARGETS	11	0.0281317097538361	0.0269781243233242	-0.00115358543051193	-0.00262024741934425	0.230024245060274	0.547676773953032	csCAF	KCNMB4	0	E2F TARGETS	KCN-low	FALSE
HALLMARK_BILE_ACID_METABOLISM	11	0.0269766179447091	0.0282697528051081	0.00129313486039898	0.000756824059761761	0.306556273379373	0.638658902873694	csCAF	KCNMB4	0	BILE ACID METABOLISM	KCN-high	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	11	0.0952084713826365	0.0941721466471623	-0.00103632473547426	-0.00113909538805111	0.306556273379373	0.638658902873694	csCAF	KCNMB4	0	INTERFERON ALPHA RESPONSE	KCN-low	FALSE
HALLMARK_G2M_CHECKPOINT	11	0.0298987322203422	0.0291834377688443	-0.000715294451497918	-0.00140351599207084	0.306556273379373	0.638658902873694	csCAF	KCNMB4	0	G2M CHECKPOINT	KCN-low	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	11	0.120410385387418	0.125876039235759	0.00546565384834116	0.000611756847027384	0.398304593395588	0.64242676354127	csCAF	KCNMB4	0	OXIDATIVE PHOSPHORYLATION	KCN-high	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	11	0.0899337938647069	0.0933304381042068	0.00339664423949995	0.000720228430230715	0.350528908982333	0.64242676354127	csCAF	KCNMB4	0	TNFA SIGNALING VIA NFKB	KCN-high	FALSE
HALLMARK_PANCREAS_BETA_CELLS	11	0.0568967755601493	0.0596930523347894	0.00279627677464007	0.00331051872668278	0.350528908982333	0.64242676354127	csCAF	KCNMB4	0	PANCREAS BETA CELLS	KCN-high	FALSE
HALLMARK_APOPTOSIS	11	0.124427033201909	0.125862162707367	0.00143512950545835	0.00266334251084324	0.398304593395588	0.64242676354127	csCAF	KCNMB4	0	APOPTOSIS	KCN-high	FALSE
HALLMARK_MTORC1_SIGNALING	11	0.0655925204112463	0.0668478717559936	0.00125535134474728	0.00163013724384282	0.398304593395588	0.64242676354127	csCAF	KCNMB4	0	MTORC1 SIGNALING	KCN-high	FALSE
HALLMARK_HEDGEHOG_SIGNALING	11	0.0276418138056508	0.0264161420685402	-0.0012256717371106	-0.00305680249584721	0.398304593395588	0.64242676354127	csCAF	KCNMB4	0	HEDGEHOG SIGNALING	KCN-low	FALSE
HALLMARK_ADIPOGENESIS	11	0.0763384536838109	0.0775500124647191	0.00121155878090825	0.00102217140847423	0.398304593395588	0.64242676354127	csCAF	KCNMB4	0	ADIPOGENESIS	KCN-high	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	11	0.0397778034788679	0.0398442104230812	6.64069442133034e-05	-0.00157527015765842	0.449803788345075	0.70281841928918	csCAF	KCNMB4	0	INFLAMMATORY RESPONSE	KCN-high	FALSE
HALLMARK_PEROXISOME	11	0.0447633486478147	0.0470698097980626	0.0023064611502479	0.00192722246102032	0.504879873834092	0.742470402697194	csCAF	KCNMB4	0	PEROXISOME	KCN-high	FALSE
HALLMARK_ANDROGEN_RESPONSE	11	0.0742173857137162	0.0756230795621904	0.00140569384847421	0.00206082847751382	0.504879873834092	0.742470402697194	csCAF	KCNMB4	0	ANDROGEN RESPONSE	KCN-high	FALSE
HALLMARK_TGF_BETA_SIGNALING	11	0.0718693218204072	0.0738553370966978	0.00198601527629053	0.00201771216763823	0.563317799720071	0.782385832944543	csCAF	KCNMB4	0	TGF BETA SIGNALING	KCN-high	FALSE
HALLMARK_KRAS_SIGNALING_DN	11	0.0117291605089806	0.0121232280930309	0.000394067584050262	8.44027001618494e-06	0.563317799720071	0.782385832944543	csCAF	KCNMB4	0	KRAS SIGNALING DN	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V2	11	0.0370358449139951	0.0356758651062245	-0.00135997980777061	-0.00274738506156991	0.624834867127387	0.822151140957089	csCAF	KCNMB4	0	MYC TARGETS V2	KCN-low	FALSE
HALLMARK_MITOTIC_SPINDLE	11	0.0319637196580226	0.0311885908692871	-0.000775128788735503	-0.000734688926817009	0.624834867127387	0.822151140957089	csCAF	KCNMB4	0	MITOTIC SPINDLE	KCN-low	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	11	0.0908417460692644	0.0917687380895582	0.000926992020293781	0.00194830268645003	0.689083746544796	0.861354683180995	csCAF	KCNMB4	0	INTERFERON GAMMA RESPONSE	KCN-high	FALSE
HALLMARK_DNA_REPAIR	11	0.0442959980074698	0.0450854186885091	0.000789420681039311	0.000348652477777552	0.689083746544796	0.861354683180995	csCAF	KCNMB4	0	DNA REPAIR	KCN-high	FALSE
HALLMARK_IL2_STAT5_SIGNALING	11	0.0456890744233	0.0478802854423189	0.00219121101901894	0.000630904116492477	0.755657737671463	0.878671787990073	csCAF	KCNMB4	0	IL2 STAT5 SIGNALING	KCN-high	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	11	0.0378797708257551	0.0368703679019386	-0.00100940292381642	-0.000663607008635096	0.755657737671463	0.878671787990073	csCAF	KCNMB4	0	IL6 JAK STAT3 SIGNALING	KCN-low	FALSE
HALLMARK_SPERMATOGENESIS	11	0.013336949296967	0.0130196365899385	-0.000317312707028427	0.000353312302839116	0.755657737671463	0.878671787990073	csCAF	KCNMB4	0	SPERMATOGENESIS	KCN-low	FALSE
HALLMARK_NOTCH_SIGNALING	11	0.0423582794926626	0.0436760895094228	0.00131781001676023	-0.000134849134849131	0.893903721815722	0.912146654914002	csCAF	KCNMB4	0	NOTCH SIGNALING	KCN-high	FALSE
HALLMARK_P53_PATHWAY	11	0.0672697003064948	0.0679210431504918	0.000651342843997051	-0.000963278937768416	0.893903721815722	0.912146654914002	csCAF	KCNMB4	0	P53 PATHWAY	KCN-high	FALSE
HALLMARK_ALLOGRAFT_REJECTION	11	0.0430949309924339	0.0426614464222921	-0.000433484570141745	-0.00128885268737236	0.824098168245978	0.912146654914002	csCAF	KCNMB4	0	ALLOGRAFT REJECTION	KCN-low	FALSE
HALLMARK_HEME_METABOLISM	11	0.0317148549739555	0.032088503400495	0.000373648426539483	-2.41202112426092e-05	0.824098168245978	0.912146654914002	csCAF	KCNMB4	0	HEME METABOLISM	KCN-high	FALSE
HALLMARK_PROTEIN_SECRETION	11	0.066731511454769	0.0670232071465676	0.000291695691798511	0.000361158204693499	0.893903721815722	0.912146654914002	csCAF	KCNMB4	0	PROTEIN SECRETION	KCN-high	FALSE
HALLMARK_KRAS_SIGNALING_UP	11	0.0448449160758919	0.0449684033958146	0.00012348731992264	0.000267882618360374	0.893903721815722	0.912146654914002	csCAF	KCNMB4	0	KRAS SIGNALING UP	KCN-high	FALSE
HALLMARK_UV_RESPONSE_UP	11	0.0586071930528127	0.0587313401692963	0.000124147116483508	-0.00092415685416334	0.964541384555568	0.964541384555568	csCAF	KCNMB4	0	UV RESPONSE UP	KCN-high	FALSE
HALLMARK_NOTCH_SIGNALING	7	0.0437179847802075	0.0340604124532696	-0.00965757232693786	-0.0112710466877134	0.0224942712224497	0.562356780561242	csCAF	KCNN3	2	NOTCH SIGNALING	KCN-low	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	7	0.0907775625266872	0.084008646309775	-0.00676891621691218	-0.00303309604225493	0.0224942712224497	0.562356780561242	csCAF	KCNN3	2	INTERFERON GAMMA RESPONSE	KCN-low	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	7	0.0638830560901485	0.0712681371250159	0.0073850810348674	0.013736572148329	0.0759269629825577	0.759269629825577	csCAF	KCNN3	2	CHOLESTEROL HOMEOSTASIS	KCN-high	FALSE
HALLMARK_APICAL_JUNCTION	7	0.0542467999464416	0.0606659285365563	0.0064191285901147	0.00762172662804439	0.0759269629825577	0.759269629825577	csCAF	KCNN3	2	APICAL JUNCTION	KCN-high	FALSE
HALLMARK_SPERMATOGENESIS	7	0.014084293621991	0.0127317952868394	-0.00135249833515166	-0.0013257424199669	0.0759269629825577	0.759269629825577	csCAF	KCNN3	2	SPERMATOGENESIS	KCN-low	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	7	0.127842820423925	0.112433319540087	-0.0154095008838377	-0.0167257903908389	0.150785565027971	0.814872250102126	csCAF	KCNN3	2	REACTIVE OXYGEN SPECIES PATHWAY	KCN-low	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7	0.175752788231584	0.184113623711959	0.00836083548037506	0.00153189744296345	0.271898710819648	0.814872250102126	csCAF	KCNN3	2	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	FALSE
HALLMARK_ANGIOGENESIS	7	0.12972882499751	0.136352687427616	0.00662386243010605	0.0106760906372954	0.352542137499713	0.814872250102126	csCAF	KCNN3	2	ANGIOGENESIS	KCN-high	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	7	0.0953737499197782	0.090703874373679	-0.00466987554609922	-0.00392799028150895	0.204893893816379	0.814872250102126	csCAF	KCNN3	2	INTERFERON ALPHA RESPONSE	KCN-low	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	7	0.091477233898622	0.0959548749624438	0.00447764106382181	0.00668755302658428	0.554113130069446	0.814872250102126	csCAF	KCNN3	2	TNFA SIGNALING VIA NFKB	KCN-high	FALSE
HALLMARK_TGF_BETA_SIGNALING	7	0.0670127588404285	0.0626807749917818	-0.00433198384864674	-0.00174972495823315	0.554113130069446	0.814872250102126	csCAF	KCNN3	2	TGF BETA SIGNALING	KCN-low	FALSE
HALLMARK_MYOGENESIS	7	0.0847041034782258	0.0888567407091521	0.00415263723092628	0.00533696132403862	0.446872820710831	0.814872250102126	csCAF	KCNN3	2	MYOGENESIS	KCN-high	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	7	0.0560141329966775	0.0520486704033761	-0.00396546259330137	-0.00375827870729204	0.108319380730004	0.814872250102126	csCAF	KCNN3	2	XENOBIOTIC METABOLISM	KCN-low	FALSE
HALLMARK_HYPOXIA	7	0.10037735480553	0.103920431380447	0.00354307657491734	0.00220382679126391	0.446872820710831	0.814872250102126	csCAF	KCNN3	2	HYPOXIA	KCN-high	FALSE
HALLMARK_PANCREAS_BETA_CELLS	7	0.0588604639336679	0.0557698777757368	-0.00309058615793113	-0.0023648283368057	0.352542137499713	0.814872250102126	csCAF	KCNN3	2	PANCREAS BETA CELLS	KCN-low	FALSE
HALLMARK_ANDROGEN_RESPONSE	7	0.0733639952844597	0.0764437781985646	0.00307978291410495	0.00124824164177667	0.150785565027971	0.814872250102126	csCAF	KCNN3	2	ANDROGEN RESPONSE	KCN-high	FALSE
HALLMARK_P53_PATHWAY	7	0.0690246093814619	0.071985217468505	0.00296060808704302	0.00369490297153577	0.352542137499713	0.814872250102126	csCAF	KCNN3	2	P53 PATHWAY	KCN-high	FALSE
HALLMARK_COAGULATION	7	0.120542763972562	0.123372263113352	0.0028294991407895	0.00623184292280453	0.446872820710831	0.814872250102126	csCAF	KCNN3	2	COAGULATION	KCN-high	FALSE
HALLMARK_PROTEIN_SECRETION	7	0.0653247410453752	0.0678497306341511	0.00252498958877594	0.00390475548579858	0.352542137499713	0.814872250102126	csCAF	KCNN3	2	PROTEIN SECRETION	KCN-high	FALSE
HALLMARK_ALLOGRAFT_REJECTION	7	0.0401382761375251	0.0376329845604708	-0.00250529157705434	-0.00262441349682241	0.352542137499713	0.814872250102126	csCAF	KCNN3	2	ALLOGRAFT REJECTION	KCN-low	FALSE
HALLMARK_APOPTOSIS	7	0.125350307607259	0.127839394189083	0.00248908658182477	0.00909982628598019	0.446872820710831	0.814872250102126	csCAF	KCNN3	2	APOPTOSIS	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V1	7	0.104762321138722	0.10240385520761	-0.00235846593111173	-0.00363274201769259	0.352542137499713	0.814872250102126	csCAF	KCNN3	2	MYC TARGETS V1	KCN-low	FALSE
HALLMARK_HEDGEHOG_SIGNALING	7	0.0256270471552568	0.0279025313638148	0.002275484208558	0.00217358403262111	0.352542137499713	0.814872250102126	csCAF	KCNN3	2	HEDGEHOG SIGNALING	KCN-high	FALSE
HALLMARK_GLYCOLYSIS	7	0.053509191649277	0.0553423575669192	0.00183316591764219	0.000627454564606889	0.271898710819648	0.814872250102126	csCAF	KCNN3	2	GLYCOLYSIS	KCN-high	FALSE
HALLMARK_G2M_CHECKPOINT	7	0.0296126505008733	0.0279408470775369	-0.00167180342333638	-0.00303063356273268	0.204893893816379	0.814872250102126	csCAF	KCNN3	2	G2M CHECKPOINT	KCN-low	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	7	0.0384497302091314	0.0368324372271488	-0.00161729298198254	-0.00223567884242241	0.554113130069446	0.814872250102126	csCAF	KCNN3	2	IL6 JAK STAT3 SIGNALING	KCN-low	FALSE
HALLMARK_E2F_TARGETS	7	0.027757704990512	0.0265027704781191	-0.00125493451239286	-0.000911965890276471	0.204893893816379	0.814872250102126	csCAF	KCNN3	2	E2F TARGETS	KCN-low	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	7	0.118111654657331	0.119067750012497	0.000956095355165659	0.000252844469469604	0.554113130069446	0.814872250102126	csCAF	KCNN3	2	OXIDATIVE PHOSPHORYLATION	KCN-high	FALSE
