orig.ident	contrast	contrast_labels	gene	n_inside	n_outside	n_inside_positive	n_outside_positive	pct_inside_positive	pct_outside_positive	delta_pct_positive	mean_expression_inside	mean_expression_outside	mean_positive_expression_inside	mean_positive_expression_outside	log2fc_mean_expression	auc	wilcoxon_p	wilcoxon_fdr
IU_PDA_T1	CC2_CC3	CC2,CC3	CCN2	68	3462	60	3190	88.2352941176471	92.1432697862507	-3.90797566860367	2.95588235294118	5.47949162333911	3.35	5.94670846394984	-0.7118811033377	0.333482006320726	2.23555753090799e-06	1.11777876545399e-05
IU_PDA_T1	CC2_CC3	CC2,CC3	COL12A1	68	3462	22	1305	32.3529411764706	37.6949740034662	-5.34203282699561	0.485294117647059	0.684864240323512	1.5	1.81685823754789	-0.181883707945671	0.467710351038162	0.29027052206757	0.594791517311921
IU_PDA_T1	CC2_CC3	CC2,CC3	TAGLN	68	3462	51	2611	75	75.418833044483	-0.418833044482952	1.73529411764706	2.19815135759676	2.31372549019608	2.91459211030257	-0.225542248412394	0.470040269140585	0.387148424841502	0.594791517311921
IU_PDA_T1	CC2_CC3	CC2,CC3	ACTA2	68	3462	66	3097	97.0588235294118	89.4569612940497	7.60186223536208	4.52941176470588	4.63431542461005	4.66666666666667	5.18049725540846	-0.0271143216175755	0.525057770075101	0.475833213849537	0.594791517311921
IU_PDA_T1	CC2_CC3	CC2,CC3	POSTN	68	3462	25	1349	36.7647058823529	38.9659156556904	-2.20120977333741	0.647058823529412	0.798093587521664	1.76	2.04818383988139	-0.126576031668902	0.487175892887484	0.677653467111063	0.677653467111063
IU_PDA_T10	CC2_CC3	CC2,CC3	ACTA2	1235	1479	841	1187	68.0971659919028	80.2569303583502	-12.1597643664474	1.74736842105263	2.96551724137931	2.56599286563615	3.69502948609941	-0.529458667577867	0.384843955731113	4.97088263230995e-26	2.48544131615498e-25
IU_PDA_T10	CC2_CC3	CC2,CC3	CCN2	1235	1479	682	965	55.2226720647773	65.2467883705206	-10.0241163057433	1.04615384615385	1.8789722785666	1.89442815249267	2.87979274611399	-0.492639274880491	0.416477103196437	4.2471239446861e-15	1.06178098617152e-14
IU_PDA_T10	CC2_CC3	CC2,CC3	TAGLN	1235	1479	504	766	40.8097165991903	51.7917511832319	-10.9820345840416	0.71336032388664	1.06828938471941	1.74801587301587	2.06266318537859	-0.271609468817149	0.435785203373545	2.46074750009981e-10	4.10124583349969e-10
IU_PDA_T10	CC2_CC3	CC2,CC3	POSTN	1235	1479	107	195	8.66396761133603	13.184584178499	-4.52061656716296	0.104453441295547	0.149425287356322	1.20560747663551	1.13333333333333	-0.0575800913738641	0.477713631871847	0.000239142688227262	0.000298928360284078
IU_PDA_T10	CC2_CC3	CC2,CC3	COL12A1	1235	1479	161	229	13.0364372469636	15.4834347532116	-2.44699750624807	0.148178137651822	0.207572684246112	1.13664596273292	1.34061135371179	-0.0727635372546791	0.487097913296269	0.0567999464111926	0.0567999464111926
IU_PDA_T11	CC2_CC3	CC2,CC3	CCN2	270	2507	236	2264	87.4074074074074	90.3071400079777	-2.89973260057026	4.0037037037037	5.49421619465497	4.58050847457627	6.0839222614841	-0.37615905095476	0.418650740888475	1.00690554395667e-05	5.03452771978337e-05
IU_PDA_T11	CC2_CC3	CC2,CC3	POSTN	270	2507	234	1956	86.6666666666667	78.0215396888712	8.64512697779551	4.44814814814815	3.89549262066215	5.13247863247863	4.99284253578732	0.154311892428736	0.562651981858204	0.000633408583085684	0.00158352145771421
IU_PDA_T11	CC2_CC3	CC2,CC3	COL12A1	270	2507	136	1349	50.3703703703704	53.8093338651775	-3.43896349480713	0.840740740740741	1.00837654567212	1.66911764705882	1.87398072646405	-0.125743337548753	0.472214835497644	0.107648349716869	0.179413916194781
IU_PDA_T11	CC2_CC3	CC2,CC3	TAGLN	270	2507	240	2200	88.8888888888889	87.7542879936179	1.13460089527101	5.97407407407407	6.00319106501795	6.72083333333333	6.84090909090909	-0.00601076087299641	0.521760551936061	0.237845638187644	0.265733068912745
IU_PDA_T11	CC2_CC3	CC2,CC3	ACTA2	270	2507	254	2377	94.0740740740741	94.8145193458317	-0.740445271757594	9.38888888888889	10.5592341443957	9.98031496062992	11.1367269667648	-0.154004451868524	0.479439052135502	0.265733068912745	0.265733068912745
IU_PDA_T12	CC2_CC3	CC2,CC3	POSTN	251	3391	245	3298	97.609561752988	97.2574461810675	0.352115571920507	6.43027888446215	11.6254792096727	6.58775510204082	11.9533050333535	-0.764849881187508	0.321370372241497	2.84862916642271e-21	1.42431458321136e-20
IU_PDA_T12	CC2_CC3	CC2,CC3	CCN2	251	3391	249	3382	99.203187250996	99.7345915659098	-0.531404314913729	14.1872509960159	21.2453553524034	14.3012048192771	21.3018923713779	-0.550643389567109	0.334344133345709	1.71619051372624e-18	4.29047628431561e-18
IU_PDA_T12	CC2_CC3	CC2,CC3	ACTA2	251	3391	251	3366	100	99.2627543497493	0.737245650250657	11.8406374501992	17.5638454733117	11.8406374501992	17.6942959001783	-0.531778769359537	0.359993820060366	1.19841537593387e-13	1.99735895988979e-13
IU_PDA_T12	CC2_CC3	CC2,CC3	TAGLN	251	3391	245	3332	97.609561752988	98.2601002654084	-0.650538512420397	7.20717131474104	10.4219994102035	7.38367346938776	10.6065426170468	-0.476858241978169	0.374078442937187	2.44495051524449e-11	3.05618814405562e-11
IU_PDA_T12	CC2_CC3	CC2,CC3	COL12A1	251	3391	181	2628	72.1115537848606	77.4992627543498	-5.3877089694892	1.72111553784861	2.87348864641699	2.38674033149171	3.70776255707763	-0.509435296656245	0.40342023237043	2.13272424362765e-07	2.13272424362765e-07
IU_PDA_T2	CC2_CC3	CC2,CC3	CCN2	688	3430	426	2430	61.9186046511628	70.8454810495627	-8.92687639839991	1.12645348837209	1.74489795918367	1.81924882629108	2.46296296296296	-0.368303219005027	0.410476769611499	1.99348265961974e-14	9.96741329809868e-14
IU_PDA_T2	CC2_CC3	CC2,CC3	ACTA2	688	3430	617	3149	89.6802325581395	91.8075801749271	-2.12734761678757	4.22383720930233	5.22944606413994	4.70988654781199	5.69609399809463	-0.253993942571647	0.452144636924537	6.69139992492816e-05	0.000167284998123204
IU_PDA_T2	CC2_CC3	CC2,CC3	TAGLN	688	3430	497	2622	72.2383720930232	76.4431486880466	-4.2047765950234	1.84011627906977	2.27084548104956	2.54728370221328	2.97063310450038	-0.203713608993585	0.454766848599905	0.000131618211356859	0.000219363685594765
IU_PDA_T2	CC2_CC3	CC2,CC3	POSTN	688	3430	454	2356	65.9883720930232	68.6880466472303	-2.69967455420708	1.54505813953488	1.71924198250729	2.34140969162996	2.50297113752122	-0.0955059272705857	0.472336471964201	0.0181591122783886	0.0226988903479858
IU_PDA_T2	CC2_CC3	CC2,CC3	COL12A1	688	3430	191	1007	27.7616279069767	29.3586005830904	-1.59697267611363	0.382267441860465	0.396209912536443	1.37696335078534	1.34955312810328	-0.0144790830173608	0.49299338090718	0.465323496151834	0.465323496151834
IU_PDA_T3	CC2_CC3	CC2,CC3	CCN2	325	4029	304	3774	93.5384615384615	93.6708860759494	-0.132424537487836	3.60615384615385	8.34896996773393	3.85526315789474	8.91308956014838	-1.02124482522118	0.273297057868912	2.27474209862687e-42	1.13737104931343e-41
