target_gene	gene	n_sections	mean_delta	median_delta
SIGMAR1	CFAP20	10	-0.00620036600157315	-0.00775971919407934
SIGMAR1	FBXW11	10	-0.00620089404535447	-0.0238334478415048
SIGMAR1	CCN3	10	-0.00620426936024422	-0.00996082218007328
SIGMAR1	ABHD17C	10	-0.00620596366772072	-0.0166979462718405
SIGMAR1	TRMT10B	10	-0.00620657197472319	-0.00654505341503639
SIGMAR1	APBA1	10	-0.00620748709565499	-0.00605897918171597
SIGMAR1	NPRL3	10	-0.00620978993374752	-0.00343049010152326
SIGMAR1	NDUFAF8	10	-0.0062101239535444	-0.0115600442810705
SIGMAR1	ERMARD	10	-0.00621093740010958	-0.00240487133741726
SIGMAR1	RBMS3	10	-0.00621345672563329	-0.0057000839167976
SIGMAR1	SETD7	10	-0.00621714841485992	-0.0091257983291087
SIGMAR1	WDPCP	10	-0.00622426487025789	-0.00999057872875188
SIGMAR1	NOCT	10	-0.00622451736809501	-0.00426140883506633
SIGMAR1	PRKCE	10	-0.00622466615007294	-0.00738438738431427
SIGMAR1	ZFHX3	10	-0.00622495719158288	-0.00699162283199656
SIGMAR1	LHX6	10	-0.00622595955264762	-0.00481384741182713
SIGMAR1	PYURF	10	-0.00623096425485233	-0.0279442121215441
SIGMAR1	HDAC8	10	-0.00623110993280277	-0.00681971513942057
SIGMAR1	PARP10	10	-0.00623284079730854	0.00362597491818448
SIGMAR1	MAPKAPK3	10	-0.00623713614275526	-0.0189806036470296
SIGMAR1	GPAT2	10	-0.00623714608636797	-0.00478274616083766
SIGMAR1	VAC14	10	-0.00624176418102384	-0.0143599420037333
SIGMAR1	TGS1	10	-0.00624671658837712	-0.00765257398200239
SIGMAR1	AP002495.1	10	-0.00624907155894054	-0.010685824061631
SIGMAR1	LRWD1	10	-0.00624932468876175	-0.0042965329627614
SIGMAR1	SOX4	10	-0.0062535711604646	0.00909171871306183
SIGMAR1	CCR5	10	-0.00625782494138053	-0.00577776981813389
SIGMAR1	FAM160B1	10	-0.00626076659602788	-0.00545936488873325
SIGMAR1	PRF1	10	-0.00626124879437735	-0.00632683411547915
SIGMAR1	RSPH1	10	-0.00626268391330824	-0.00680649389112901
SIGMAR1	RAF1	10	-0.00626661892633221	0.00516553188463866
SIGMAR1	FADS2	10	-0.00626766427633024	-0.0142039576448397
SIGMAR1	CGN	10	-0.00626936566145588	-0.00721441175423906
SIGMAR1	FZD7	10	-0.00626969321011304	-0.015406606078119
SIGMAR1	SCAF11	10	-0.00627446183793541	-0.0204621165118444
SIGMAR1	ZFP69B	10	-0.00627721817069563	-0.00760530653393572
SIGMAR1	HSD17B2	10	-0.00627770461268196	-0.00532969169323842
SIGMAR1	ECHDC2	10	-0.00628086791017659	-0.0111018563861963
SIGMAR1	IL20RB	10	-0.00628182690274933	-0.00882672857319383
SIGMAR1	HAGHL	10	-0.00628185378039128	-0.0146165379911301
SIGMAR1	SPOCK1	10	-0.00628239961569486	-0.0172648791937911
SIGMAR1	FGB	10	-0.00628275245233236	-0.00297944935048086
SIGMAR1	STAP1	10	-0.00628778712134146	-0.00331280343057991
SIGMAR1	AGTPBP1	10	-0.00628881504172614	-0.0130964825475233
SIGMAR1	SGIP1	10	-0.00629168307249351	-0.00798570958346853
SIGMAR1	EFR3A	10	-0.00629221794178391	-0.0190525441348294
SIGMAR1	NDUFB2	10	-0.00629385419164185	0.0005724113528284
SIGMAR1	HERC1	10	-0.0063001914441851	-0.00346661784830484
SIGMAR1	SAPCD2	10	-0.00630068147313601	-0.0174474337505559
SIGMAR1	EFHC1	10	-0.00630617133455093	-0.0033569888284459
SIGMAR1	APOBEC3G	10	-0.0063073824905934	-0.00997381106924935
SIGMAR1	RPGR	10	-0.00630915930930251	-0.0149912608600138
SIGMAR1	DHRS7	10	-0.00631050281700295	-0.00731759964249961
SIGMAR1	MEN1	10	-0.00631502584478245	-0.00328655615856048
SIGMAR1	FZD8	10	-0.00631521867877831	-0.00786649743971115
SIGMAR1	PDK1	10	-0.00631562969408539	-0.00675992949266282
SIGMAR1	CPD	10	-0.00631986822333504	-0.0133812076337804
SIGMAR1	NHS	10	-0.00632338634632477	-0.0111890585334636
SIGMAR1	CASS4	10	-0.00632712448253027	-0.00942019581981832
SIGMAR1	CYB561D1	10	-0.0063284252884452	-0.0141387991610164
SIGMAR1	CYP27B1	10	-0.00633062011863847	-0.00461204341464287
SIGMAR1	PAK6	10	-0.00633448536224844	-0.00906521375694748
SIGMAR1	C15orf40	10	-0.0063383832764304	-0.00642899190373771
SIGMAR1	PSAPL1	10	-0.00633866489072585	-0.00165916868379491
SIGMAR1	GALNT15	10	-0.00634045571051873	-0.0080820529068781
SIGMAR1	LONP1	10	-0.00634309704173586	-0.00662779057151729
SIGMAR1	ZNF792	10	-0.00634431022205663	-0.0104608002967288
SIGMAR1	SLC30A1	10	-0.00634882971477943	-0.0155108776215947
SIGMAR1	PCDHB16	10	-0.00634956335114428	-0.00705013534233093
SIGMAR1	ELK1	10	-0.00635634890777185	-0.0117141046753927
SIGMAR1	PER3	10	-0.00636249721556244	-0.0174378048812028
SIGMAR1	PARP8	10	-0.00636405734420118	-0.0171985909099554
SIGMAR1	FBLN1	10	-0.00636885520142015	-0.0207995212730777
SIGMAR1	GNAI1	10	-0.006370142422696	-0.0134125414817701
SIGMAR1	RBAK	10	-0.00637197421571158	-0.00649307957536656
SIGMAR1	C12orf45	10	-0.00637390602129655	-0.0181886223513455
SIGMAR1	COMMD7	10	-0.00637449212010186	-0.015264219311717
SIGMAR1	CDRT4	10	-0.00637561105975617	-0.00586221137215695
SIGMAR1	NDST2	10	-0.00637572230312788	-0.00946928727462557
SIGMAR1	SMIM13	10	-0.00637624830284405	-0.00635843841847216
SIGMAR1	TRPC3	10	-0.00637964643696466	-0.0052627362506837
SIGMAR1	TLNRD1	10	-0.00638139596452403	-0.0181338536237861
SIGMAR1	LAMA3	10	-0.00638226282616908	0.00134840967196298
SIGMAR1	ALCAM	10	-0.0063946649727803	-0.0143215820939375
SIGMAR1	NR3C1	10	-0.00639486968004776	-0.00155394494567502
SIGMAR1	BLM	10	-0.00639573605601731	-0.00789758934227802
SIGMAR1	ADAMTSL1	10	-0.00640447433552421	-0.00639313000431513
SIGMAR1	SCN8A	10	-0.00640452913974735	-0.00618366358691797
SIGMAR1	ANKRD40CL	10	-0.00640463235078611	-0.00414417716957453
SIGMAR1	DPH1	10	-0.00640659135099599	-0.00625431574262023
SIGMAR1	PTGER3	10	-0.0064076631525946	-0.00494582691783675
SIGMAR1	SERPING1	10	-0.00640766755478809	-0.00630951658239982
SIGMAR1	CCR7	10	-0.00642186888585558	-0.00523389701377254
SIGMAR1	ATL2	10	-0.00642287616761538	-0.0154572856926567
SIGMAR1	PRPF6	10	-0.00642693515728233	-0.0176931740219218
SIGMAR1	C1QB	10	-0.0064276497377493	-0.00957568722093399
SIGMAR1	GIT1	10	-0.00643063783518587	-0.0102490352588594
SIGMAR1	B4GALT5	10	-0.00643111906394976	0.00028873463873845
SIGMAR1	PHF14	10	-0.00643227969407206	-0.0225190798480407
SIGMAR1	TMEM222	10	-0.00643656346766339	-0.0118601931714949
SIGMAR1	NLE1	10	-0.00643676599035666	-0.0132044435966624
SIGMAR1	FOXQ1	10	-0.00644069287507865	-0.00651044981802719
SIGMAR1	EBF3	10	-0.00644147386359469	-0.00880802918951735
SIGMAR1	FGF12	10	-0.00644232806165218	-0.00393716830931218
SIGMAR1	RSRC2	10	-0.00644313419759422	-0.0334352323974877
SIGMAR1	MYLIP	10	-0.00644398891851097	-0.00825736853688702
SIGMAR1	MIA3	10	-0.00644803629616987	-0.0134481467542993
SIGMAR1	CCDC88B	10	-0.00645296707664257	-0.00186966059823438
SIGMAR1	RAB13	10	-0.00645443361912867	-0.00899290894531085
SIGMAR1	TYW3	10	-0.00645893956971549	-0.0108047062254603
SIGMAR1	ENO2	10	-0.00645965395994314	-0.00435664168215102
SIGMAR1	TSC22D1	10	-0.00645989033290923	-0.0121805421928201
SIGMAR1	CMKLR1	10	-0.00646034104522216	-0.0117009906555981
SIGMAR1	C3AR1	10	-0.00646787257246701	-0.0110277922209509
SIGMAR1	ZCWPW1	10	-0.00646858665813329	-0.00729903817595879
SIGMAR1	TCEANC	10	-0.0064692928430807	-0.00637936608515265
SIGMAR1	HLTF	10	-0.00647867724296841	-0.0154244280328707
SIGMAR1	GCC1	10	-0.00648466329008531	-0.0109565337723852
SIGMAR1	TOE1	10	-0.00648503142186138	-0.0110849150628891
SIGMAR1	DISC1	10	-0.00648638896269893	-0.0207438124036929
SIGMAR1	CES3	10	-0.00648651965291746	-0.00542753027966902
SIGMAR1	UCP3	10	-0.00648674339173018	-0.00677150692019245
SIGMAR1	KCTD20	10	-0.0064881105430063	-0.00769611489185953
SIGMAR1	CD44	10	-0.00649361445783986	0.0191948026001513
SIGMAR1	CLEC4A	10	-0.00649518229658485	-0.0145167929245617
SIGMAR1	TALDO1	10	-0.00649604986623626	-0.0257290258629977
SIGMAR1	PCSK4	10	-0.00649706744626084	-0.00666686182938076
SIGMAR1	EXOC6	10	-0.00650104859721087	-0.0152125843830796
SIGMAR1	RPGRIP1L	10	-0.00650848969545849	-0.0119335184314926
SIGMAR1	STK16	10	-0.0065167358359389	-0.0114779309091087
SIGMAR1	TRGV10	10	-0.00652073018660975	-0.00576036422139002
SIGMAR1	PIK3R3	10	-0.00652383377038864	-0.014617005624205
SIGMAR1	ARL16	10	-0.00652411323797765	-0.0173115319355233
SIGMAR1	TMEM140	10	-0.00652696036031735	-0.0129664028116284
SIGMAR1	PSMB2	10	-0.00653017171651896	-0.0051089671384348
SIGMAR1	CD24	10	-0.00653171381834962	-0.0148933696067382
SIGMAR1	DRAM1	10	-0.00653337031655703	-0.0056373742867386
SIGMAR1	PKN3	10	-0.00653959152077347	-0.00823686074609962
SIGMAR1	PDGFA	10	-0.00654101691226268	0.00502360743321476
SIGMAR1	C6orf47	10	-0.00654108185462765	-0.0187573637578816
SIGMAR1	BPIFB1	10	-0.00654227087682195	-0.00496603057732181
SIGMAR1	SLCO2A1	10	-0.00654291803329288	0.000718207023286394
SIGMAR1	RUNDC3A	10	-0.00654347484006284	-0.00272542154286848
SIGMAR1	ZFHX4	10	-0.00655009115005988	-0.0120094370392902
SIGMAR1	MAFK	10	-0.00655185020667532	-0.022889593094042
SIGMAR1	FGF9	10	-0.00655192111531192	-0.00620847350115853
SIGMAR1	KRT1	10	-0.00655356787621542	0
SIGMAR1	HSBP1	10	-0.00655484006932958	-0.0233819521071001
SIGMAR1	TCHP	10	-0.0065590276500643	-0.0176553690160244
SIGMAR1	CASP7	10	-0.00656225631080301	-0.0213560125942483
SIGMAR1	ADCY2	10	-0.00656234484656211	-0.00676206579391705
SIGMAR1	LEO1	10	-0.00656882037526917	-0.0091029519885741
SIGMAR1	MAP2K6	10	-0.00656914541420582	-0.00870586956825553
SIGMAR1	INPP5A	10	-0.00656953215605564	-0.0169572246044387
SIGMAR1	CLEC10A	10	-0.00657522920436532	-0.00613756231927881
SIGMAR1	CPNE3	10	-0.00657681780594934	-0.00669222841307896
SIGMAR1	PDE7A	10	-0.00657948684651338	-0.00852564021338836
SIGMAR1	NBPF1	10	-0.0065797179434103	-0.0129294590632776
SIGMAR1	UBE4A	10	-0.00658051910542083	-0.00615712041708663
SIGMAR1	CASR	10	-0.00658150129864488	-0.0030837721306945
SIGMAR1	KRT14	10	-0.00658498890420329	-0.00160166395257694
SIGMAR1	KIF15	10	-0.00658568034732756	-0.00902622039940653
SIGMAR1	HIST1H2BM	10	-0.00658580003310351	-0.0149034691698884
SIGMAR1	RASSF6	10	-0.00658863434239995	-0.0125406432118338
SIGMAR1	KLF8	10	-0.00659243600680412	-0.00530164006307858
SIGMAR1	HIST1H4H	10	-0.00659545164271637	-0.0294567604514936
SIGMAR1	MSL2	10	-0.00659679405833786	-0.0146799905607868
SIGMAR1	ZNF610	10	-0.0065982400814414	-0.00581690831249993
SIGMAR1	PBLD	10	-0.00659874071689287	-0.00949290981022597
SIGMAR1	MYO1D	10	-0.0066008471866251	-0.00667631717964483
SIGMAR1	KDELR3	10	-0.00660127941538952	-0.0117709902217348
SIGMAR1	SSR3	10	-0.00660937287939142	-0.00317983760740807
SIGMAR1	BTN3A2	10	-0.00660998549044008	0.00139588322241588
SIGMAR1	CACHD1	10	-0.00661093661479676	-0.0114432928271279
SIGMAR1	CARHSP1	10	-0.00661385140672835	-0.00651690661129949
SIGMAR1	CAV2	10	-0.00661472369036277	-0.00458063947816608
SIGMAR1	IPPK	10	-0.00661937697143049	-0.0184387587294525
SIGMAR1	MGAT4B	10	-0.00661997699928691	-0.00766418230807871
SIGMAR1	EMP3	10	-0.00662556525637716	-0.00714103764251062
SIGMAR1	SLC16A4	10	-0.00662737343147707	-0.00933379468315925
SIGMAR1	B3GNTL1	10	-0.00663145529989625	-0.0098070681249428
SIGMAR1	RNF14	10	-0.00663178118872525	-0.00794593687018132
SIGMAR1	PDE1B	10	-0.00663285696055054	-0.00913934027825461
SIGMAR1	TM4SF20	10	-0.00663391499749172	-0.00151355489897204
SIGMAR1	RSRP1	10	-0.0066347541844468	0.0142871058757418
SIGMAR1	ZNF623	10	-0.00663679955549182	-0.0100860018736364
SIGMAR1	TRAJ38	10	-0.00663759099099269	-0.00718676091917085
SIGMAR1	PCDHGB2	10	-0.00664014616374242	-0.00956310179357334
SIGMAR1	EPAS1	10	-0.00664088081997407	-0.00459355259797965
SIGMAR1	CALHM2	10	-0.00664133751768557	0.00507098307286534
SIGMAR1	RNF125	10	-0.00664187674273402	-0.00740497877873433
SIGMAR1	MXD4	10	-0.00664295916877874	0.000530672114786607
SIGMAR1	TBC1D2B	10	-0.00664391970297042	-0.00253888525023703
SIGMAR1	RASSF8	10	-0.00664497395416331	-0.00526657195728455
SIGMAR1	ZNF800	10	-0.00664531767644631	-0.00840644941673914
SIGMAR1	SMG6	10	-0.00664814528927683	-0.00966356348493682
SIGMAR1	AFG1L	10	-0.00665313384387344	-0.0122702027490725
SIGMAR1	TMEM169	10	-0.00665391151794961	-0.00817438799124659
SIGMAR1	FRMD4B	10	-0.0066590265863943	-0.018136441240063
SIGMAR1	ANKH	10	-0.00666141524479711	0.00961969990532541
SIGMAR1	HDX	10	-0.00666301217512132	-0.00642858052339457
SIGMAR1	SPEN	10	-0.00666425764340205	-0.00810028036515324
SIGMAR1	PTPN9	10	-0.00666856665780519	-0.00565467816980842
SIGMAR1	EMC10	10	-0.00667031271861655	-0.00440799309016052
SIGMAR1	ACRBP	10	-0.00667177737517445	-0.00536723496533851
SIGMAR1	C3orf70	10	-0.00667214439007525	-0.0101691584046904
SIGMAR1	MIS18BP1	10	-0.00667281006721851	-0.0110213324129085
SIGMAR1	TM2D2	10	-0.00667337547634895	-0.0155608284920481
SIGMAR1	ZNF12	10	-0.00667429050120118	-0.0184012367324975
SIGMAR1	TERF2	10	-0.00667567032974962	-0.00600153357876202
SIGMAR1	XBP1	10	-0.00667785288232608	0.010354319142254
SIGMAR1	PTPRO	10	-0.00667873215444415	-0.00989184551798952
SIGMAR1	URB2	10	-0.00668169172971772	-0.00960568158359004
SIGMAR1	PCDHGB1	10	-0.00668373985100918	-0.00344593884983379
SIGMAR1	CROCC	10	-0.00668471340108431	-0.00844857081832725
SIGMAR1	ARMCX4	10	-0.00668671903309061	-0.00950995178693956
SIGMAR1	KCNN3	10	-0.00668847660567484	-0.00795392471884454
SIGMAR1	GATA2	10	-0.00669249077334422	-0.00934231071002651
SIGMAR1	TMEM176B	10	-0.00669405310376582	-0.0237136656047924
SIGMAR1	PTDSS1	10	-0.00669557071831065	-0.0230237505884178
SIGMAR1	FBXL12	10	-0.00669559760562445	-0.00511657709257003
SIGMAR1	CEACAM4	10	-0.00669632955474507	-0.00455881054771932
SIGMAR1	AACS	10	-0.00669693775606766	-0.00140208588113398
SIGMAR1	LILRA5	10	-0.00669733039019496	-0.00722502481189515
SIGMAR1	AP1G1	10	-0.00669810253037244	0.000523620244311226
SIGMAR1	NUDT17	10	-0.00670022741147686	-0.00767463726130794
SIGMAR1	PHPT1	10	-0.00670457600990051	0.0265886236403358
SIGMAR1	OLFM1	10	-0.00671418680038169	-0.0128177856106381
SIGMAR1	STC1	10	-0.00671475477226339	-0.0161290402989148
SIGMAR1	LMNB1	10	-0.00671620132163015	-0.0038808269980746
SIGMAR1	PID1	10	-0.00671794051600302	-0.0137089704942616
SIGMAR1	PGA5	10	-0.00671807270710743	0
SIGMAR1	SLC33A1	10	-0.00671970591536293	-0.00113349312278255
SIGMAR1	LOXL3	10	-0.0067232691191403	-0.0107778781555243
SIGMAR1	THAP2	10	-0.00672419532233085	-0.0112171908444032
SIGMAR1	NREP	10	-0.00673133199360716	-0.0224109056575524
SIGMAR1	CRCT1	10	-0.00673343781258987	-0.000402711585266062
SIGMAR1	HAAO	10	-0.00674218889175986	-0.01118097766275
SIGMAR1	TMEM258	10	-0.00674374748717294	-0.010862367870594
SIGMAR1	ACKR1	10	-0.00674513888910769	-0.00576661948214521
SIGMAR1	ZNF782	10	-0.00674679201246892	-0.0130211470549105
SIGMAR1	GAD2	10	-0.00674865848353466	0
SIGMAR1	TRIM15	10	-0.00674892484813329	-0.0080796881224801
SIGMAR1	LY6G5C	10	-0.00674938199110901	-0.00927195908163908
SIGMAR1	TMEM30B	10	-0.00675187480634613	-0.00960006800162029
SIGMAR1	ATP10D	10	-0.00675541935510134	-0.0142918417330541
SIGMAR1	PADI2	10	-0.00675612396010092	-0.0106324550822985
SIGMAR1	F8A1	10	-0.00675846910890425	-0.00877751839545026
SIGMAR1	ZNF888	10	-0.00675930409457007	-0.0114760892097674
SIGMAR1	USF2	10	-0.00676538956705295	-0.0209102286469628
SIGMAR1	BDP1	10	-0.00676859726668355	0.00791346373707261
SIGMAR1	YTHDF1	10	-0.0067689103459727	-0.00419050751644442
SIGMAR1	CPLANE1	10	-0.00676957196941512	-0.0104097270034912
SIGMAR1	EXTL3	10	-0.00676962697366558	-0.00543144566209577
SIGMAR1	WDR25	10	-0.00676997016754183	-0.00524455046911203
SIGMAR1	ARMH1	10	-0.00677093357364475	-0.00572801602596381
SIGMAR1	CEP76	10	-0.00677170837086437	-0.00806152262304547
SIGMAR1	DRC3	10	-0.00677329848800191	-0.00912558165190978
SIGMAR1	KMT2A	10	-0.00677479882250171	-0.0218142113977346
SIGMAR1	RAP1B	10	-0.00677486347323738	-0.0129807605208001
SIGMAR1	HECW1	10	-0.00677565482937694	-0.00851002011962187
SIGMAR1	PDZK1	10	-0.00677800426661102	-0.00570003686314521
SIGMAR1	C11orf95	10	-0.00677841534008421	-0.000939506122900377
SIGMAR1	MMADHC	10	-0.00678014245704893	-0.0195085909837996
SIGMAR1	PRR29	10	-0.00678421133341648	-0.00446899513028456
SIGMAR1	STXBP3	10	-0.00678433930169868	-0.0146753938636059
SIGMAR1	NRN1L	10	-0.00678643079146374	-0.00774188991003971
SIGMAR1	MC1R	10	-0.00678956647922076	-0.00641725805771918
SIGMAR1	C1orf116	10	-0.00679187363584457	-0.00511958927504997
SIGMAR1	CNST	10	-0.00679189992835091	-0.0130129438114305
SIGMAR1	SFMBT2	10	-0.00679203121476255	-0.00664902924487831
SIGMAR1	ADM	10	-0.00679431456708281	-0.0219116725690354
SIGMAR1	SHPK	10	-0.00679793793900211	-0.0161315957992707
SIGMAR1	HPS1	10	-0.0068013131865148	0.00429078750435042
SIGMAR1	B4GALT3	10	-0.00680216594844599	-0.0146859468463844
SIGMAR1	MCM7	10	-0.00680225348606382	0.0108533360180005
SIGMAR1	DNAJC19	10	-0.0068042376875599	-0.000928873871751352
SIGMAR1	PTPRM	10	-0.00680578855652183	-0.0162094198465711
SIGMAR1	SGK2	10	-0.00680635599411026	-0.00783642596521685
SIGMAR1	APOBEC3F	10	-0.00680839465413531	-0.00783622360399483
SIGMAR1	KNOP1	10	-0.00680981416051752	-0.00657793577167977
SIGMAR1	GATAD2B	10	-0.00681400069466323	-0.0224120649186067
SIGMAR1	SNAPC3	10	-0.00681717869951584	-0.00887659596262179
SIGMAR1	NR2C2	10	-0.0068178105880828	-0.00125685689467065
SIGMAR1	TBC1D8B	10	-0.00682063901998611	-0.0101323797968108
SIGMAR1	HMCN2	10	-0.00682421200568402	-0.00634760714427018
SIGMAR1	CLIC2	10	-0.0068262069512082	-0.011714532176429
SIGMAR1	OAZ1	10	-0.00682641641149848	-0.0115490614417867
SIGMAR1	CD300LB	10	-0.00682759278285323	-0.00647854732031247
SIGMAR1	PSMA4	10	-0.00682911092826544	0.0119841150699241
SIGMAR1	MOB3C	10	-0.00683315637125173	-0.0230309725049937
SIGMAR1	TM4SF4	10	-0.00683325422084414	-0.00384571762110643
SIGMAR1	PINK1	10	-0.00683616807099904	-0.0200070292406218
SIGMAR1	HLA-DQB1	10	-0.00683788717409761	-0.00573661857032923
SIGMAR1	DIS3L	10	-0.00683961252213018	-0.00841513025678581
SIGMAR1	LGALS9C	10	-0.00683982373335594	-0.0130239407576745
SIGMAR1	RGS4	10	-0.00684084016531212	-0.00699042148311889
SIGMAR1	CUTC	10	-0.00684334290666036	-0.0134529659368159
SIGMAR1	PHRF1	10	-0.00684584310814043	-0.0267762988293467
SIGMAR1	JAM2	10	-0.0068551726952191	-0.0110070589205177
SIGMAR1	FRMD3	10	-0.00685700027317588	-0.00803396917265629
SIGMAR1	ADAMTSL5	10	-0.00686238754632307	-0.00561382825449223
SIGMAR1	ZNF197	10	-0.0068631036931286	-0.0122569438969183
SIGMAR1	HTT	10	-0.00686628214632138	-0.0250235182266341
SIGMAR1	ABL2	10	-0.00686766267071227	-0.0112330331580509
SIGMAR1	POF1B	10	-0.00687157341704383	-0.011881095732699
SIGMAR1	BAHCC1	10	-0.00687269680096901	-0.00775889231245913
SIGMAR1	ZNF43	10	-0.00687531272692912	-0.00729985852253781
SIGMAR1	ZNF566	10	-0.00687616251453075	-0.00918905982013212
SIGMAR1	NGFR	10	-0.00687742015513542	-0.01147674396565
SIGMAR1	CAMSAP1	10	-0.00687775144935932	-0.0162392074982998
SIGMAR1	ARL17B	10	-0.00687925993495291	-0.00415742165726538
SIGMAR1	MT1HL1	10	-0.0068794310517943	-0.00587911008797608
SIGMAR1	GPAM	10	-0.00688299151663352	-0.0109192829550475
SIGMAR1	CD84	10	-0.00688434930136766	0.00405952893506811
SIGMAR1	FRS3	10	-0.00688594582746696	-0.000549217479664504
SIGMAR1	STARD3	10	-0.00688600725889255	-0.0229943149462681
SIGMAR1	FCGR3B	10	-0.00688625429548014	-0.00466447649209099
SIGMAR1	SYT12	10	-0.00688728322989148	-0.00335127647923487
SIGMAR1	DUSP10	10	-0.00689385269285499	-0.0135104783290074
SIGMAR1	ARHGEF9	10	-0.00689548774893081	-0.0105620466207171
SIGMAR1	MX2	10	-0.00689608458341294	0.00975518294412375
SIGMAR1	HK3	10	-0.0069023632375898	-0.00621512695477223
SIGMAR1	ZNF347	10	-0.006908560172192	-0.0128109658122202
SIGMAR1	GLRB	10	-0.00690865654810976	-0.00702095459987546
SIGMAR1	ZFPM2	10	-0.00691209772718039	-0.011071314639477
SIGMAR1	LRRC24	10	-0.00691437698154577	-0.00686455171790049
SIGMAR1	ZNF512B	10	-0.00691902361638366	-0.00632825927036534
SIGMAR1	MFSD3	10	-0.00692463969655501	-0.0144914230198658
SIGMAR1	HERC2	10	-0.00692518871497429	-0.0228542112533209
SIGMAR1	FAM174A	10	-0.00692642917286254	-0.0140703234815883
SIGMAR1	PEX2	10	-0.00692900448872599	-0.0101527438471898
SIGMAR1	MRVI1	10	-0.00692912434682723	0.00723603627157784
SIGMAR1	GCG	10	-0.00693229338138918	-0.00456056369301735
SIGMAR1	ZNF8	10	-0.00693457808275571	-0.0197622774826052
SIGMAR1	TMEM268	10	-0.00693584982025188	-0.0153989685185905
SIGMAR1	DCHS1	10	-0.00693671894215447	0.00794285977388559
SIGMAR1	NUPR1	10	-0.00693748874436703	0.00989866446676807
SIGMAR1	ATAD3C	10	-0.00694218887828753	-0.00591740562874522
SIGMAR1	UNK	10	-0.00694259782633005	-0.0136180590310377
SIGMAR1	ZNF557	10	-0.00694368138209683	-0.0160766868082222
SIGMAR1	RARS	10	-0.00694828979852912	-0.0158906731959981
SIGMAR1	SLC18B1	10	-0.00694850711346547	-0.0104266759859388
SIGMAR1	HEPH	10	-0.00695453561899239	-0.0212449644363393
SIGMAR1	SLC25A17	10	-0.00695811159472082	-0.00968150263791244
SIGMAR1	NUDT13	10	-0.00696263629094838	-0.0110328402723072
SIGMAR1	KDF1	10	-0.00696500046788007	-0.00342624204809874
SIGMAR1	WNT3	10	-0.00696625822749173	-0.00495028068366282
SIGMAR1	ZCRB1	10	-0.00696765392830582	-0.0191895570000657
SIGMAR1	PCDHGB5	10	-0.00697018636168269	-0.00528087113717745
SIGMAR1	CCDC191	10	-0.00697147263162931	-0.0135473142045417
SIGMAR1	ST6GAL2	10	-0.00697155051260344	-0.0115739120979445
SIGMAR1	PDIA6	10	-0.00697193780525315	-0.00511978986386045
SIGMAR1	WDR53	10	-0.00697215418783319	-0.013470319118543
SIGMAR1	MTX3	10	-0.00697361059295809	-0.0162568861395135
SIGMAR1	CELSR1	10	-0.00697436379226503	-0.00615421641983903
SIGMAR1	STC2	10	-0.00697453375876422	-0.0283418529272308
SIGMAR1	EPDR1	10	-0.00697485477573163	-0.013996130301968
SIGMAR1	SMNDC1	10	-0.00697632758655833	-0.0150331975307924
SIGMAR1	DCUN1D1	10	-0.00698332480990498	-0.00629050875035759
SIGMAR1	KLK1	10	-0.00698335035554105	-0.0112904469433161
SIGMAR1	DNAJC25	10	-0.00698504078990775	-0.0106929971161857
SIGMAR1	CNNM2	10	-0.00698778958653097	-0.00131799026723133
SIGMAR1	ZNF512	10	-0.0069879032732489	-0.0148289958448604
SIGMAR1	GCKR	10	-0.00698851168904755	-0.00719325404095444
SIGMAR1	PTPN4	10	-0.00699023543399541	-0.0122580725723249
SIGMAR1	ITGB1BP2	10	-0.00699122127145071	-0.00584234628961871
SIGMAR1	PTPN3	10	-0.00699232222435026	-0.00693404862782681
SIGMAR1	BFAR	10	-0.00699388772099526	-0.00950882706103601
SIGMAR1	ARL6IP4	10	-0.00699423941974632	-0.00613833612469747
SIGMAR1	ZIK1	10	-0.00699638986889621	-0.0055101014292168
SIGMAR1	PCSK1	10	-0.00699681712409802	-0.00407603669347409
SIGMAR1	GABRB3	10	-0.0069999268030508	-0.00505467576228457
SIGMAR1	SEH1L	10	-0.00700109797496595	-0.022995770768503
SIGMAR1	TRAF2	10	-0.00700249574169822	-0.0127030480814786
SIGMAR1	TBRG1	10	-0.0070089445158084	0.0141572664619804
SIGMAR1	RNF38	10	-0.00700956659885899	-0.00767496775209175
SIGMAR1	DPP4	10	-0.00701040755050721	-0.00791478515622314
SIGMAR1	CNPY3	10	-0.00701113011081748	-0.0399272730044943
