target_gene	gene	n_sections_tested	n_sections_delta_gt_0	n_sections_delta_lt_0	mean_delta	median_delta	wilcox_p	wilcox_fdr
KCNJ15	PIGR	9	6	3	0.132180657817717	0.0400766220860662	0.0972010883062347	0.672084709100861
KCNJ15	CELA3A	9	5	3	0.13064472622104	0.0188372080036456	0.107327557761612	0.672084709100861
KCNJ15	TSPAN8	9	8	1	0.129215018692828	0.0788383517764973	0.0440109840129515	0.643209163374346
KCNJ15	GPX2	9	4	5	0.128257791111914	-0.00535325339677303	0.406941216918031	0.839001670220211
KCNJ15	SERPINA3	9	7	2	0.127616007870151	0.0745008116834468	0.0580240199462214	0.643209163374346
KCNJ15	SPP1	9	6	3	0.125172726527122	0.0728569951928224	0.155131568727114	0.694300958743689
KCNJ15	SPINK1	9	7	2	0.124401228644404	0.02980624874678	0.236136970221653	0.75321109036256
KCNJ15	AGRN	9	7	2	0.123317828343878	0.0949062105872354	0.0755605675259413	0.672084709100861
KCNJ15	ABCC3	9	7	2	0.123245859771876	0.101939315758367	0.0580240199462214	0.643209163374346
KCNJ15	ATP1B1	9	5	4	0.122940966186228	0.0336400012505836	0.406941216918031	0.839001670220211
KCNJ15	ERBB3	9	7	2	0.122707027232324	0.111504669692261	0.0440109840129515	0.643209163374346
KCNJ15	CTRB2	9	3	5	0.121426474773388	-0.00194594941201557	0.726286148878805	0.969674283139587
KCNJ15	TMC5	9	6	3	0.117866673442456	0.0706662810329542	0.123534253752569	0.672084709100861
KCNJ15	C19orf33	9	6	3	0.115689456164987	0.144616967555855	0.286320596793059	0.799231752005123
KCNJ15	C3	9	5	4	0.113237590532192	0.136403728979368	0.155131568727114	0.694300958743689
KCNJ15	LYZ	9	8	1	0.112866965488927	0.0440644438104736	0.0580240199462214	0.643209163374346
KCNJ15	PMEPA1	9	6	3	0.112801632727457	0.080137867149116	0.123534253752569	0.672084709100861
KCNJ15	FXYD3	9	6	3	0.11053814019333	0.0947571370420034	0.123534253752569	0.672084709100861
KCNJ15	SERINC2	9	7	2	0.10915215875004	0.0549183192112319	0.0755605675259413	0.672084709100861
KCNJ16	REG1A	3	3	0	0.84646999743409	0.383757998054263	0.18144920772142	0.618012745182369
KCNJ16	KCNJ16	3	3	0	0.828850912890464	0.812206320575741	0.18144920772142	0.618012745182369
KCNJ16	CTRB1	3	2	1	0.691714017129179	0.144273304142267	0.422678074170635	0.763996210043241
KCNJ16	CTRB2	3	2	1	0.690067292347048	0.249333386225698	0.422678074170635	0.763996210043241
KCNJ16	CRP	3	3	0	0.567554990066253	0.214149316254356	0.18144920772142	0.618012745182369
KCNJ16	CELA3A	3	2	1	0.540489672820576	0.184932595910556	0.422678074170635	0.763996210043241
KCNJ16	CEL	3	3	0	0.481323471652201	0.0979615187307216	0.18144920772142	0.618012745182369
KCNJ16	SPINK1	3	3	0	0.461282587841262	0.453388331034938	0.18144920772142	0.618012745182369
KCNJ16	SERPINA3	3	3	0	0.450038161685901	0.19458262329099	0.18144920772142	0.618012745182369
KCNJ16	REG1B	3	2	1	0.436193918003634	0.161843606925785	0.422678074170635	0.763996210043241
KCNJ16	CTRC	3	2	1	0.416580946686366	0.162326106371349	0.422678074170635	0.763996210043241
KCNJ16	C3	3	2	1	0.409273578163621	0.049586871570502	0.422678074170635	0.763996210043241
KCNJ16	CPB1	3	2	1	0.403959384774226	0.187274016289614	0.422678074170635	0.763996210043241
KCNJ16	CPA1	3	2	1	0.402307583076011	0.111088841141849	0.422678074170635	0.763996210043241
KCNJ16	PRSS1	3	2	1	0.394138752263866	0.0901203297330185	0.422678074170635	0.763996210043241
KCNJ16	SPP1	3	3	0	0.393169228570475	0.250684951754391	0.18144920772142	0.618012745182369
KCNJ16	CFTR	3	3	0	0.371429258172235	0.203605968252752	0.18144920772142	0.618012745182369
KCNJ16	GP2	3	2	1	0.325931949288658	0.0152323273386867	0.422678074170635	0.763996210043241
KCNJ16	CPA2	3	2	1	0.30199614138725	0.0577058216957484	0.422678074170635	0.763996210043241
KCNJ16	CLU	3	3	0	0.29630392120607	0.0851601080001395	0.18144920772142	0.618012745182369
KCNJ16	ABCC3	3	3	0	0.290975687960736	0.197477484924223	0.18144920772142	0.618012745182369
KCNJ16	SOD2	3	3	0	0.287210118393961	0.112325978715254	0.18144920772142	0.618012745182369
KCNJ16	ANXA4	3	3	0	0.277789740370666	0.194806806341394	0.18144920772142	0.618012745182369
KCNJ16	CD74	3	3	0	0.254769957935749	0.161971411102654	0.18144920772142	0.618012745182369
KCNJ16	SERPING1	3	3	0	0.254509451981765	0.252673426601743	0.18144920772142	0.618012745182369
KCNJ16	OLFM4	3	2	1	0.248787260925951	0.421224192446592	0.422678074170635	0.763996210043241
KCNJ16	SLC4A4	3	3	0	0.245730292227983	0.157618037771427	0.18144920772142	0.618012745182369
KCNJ16	IFI6	3	3	0	0.243223688974436	0.181197970338951	0.18144920772142	0.618012745182369
KCNJ16	HLA-DRA	3	3	0	0.237371297848507	0.149770449270147	0.18144920772142	0.618012745182369
KCNJ16	PLA2G1B	3	2	1	0.231421781748979	0.0147320974482605	0.422678074170635	0.763996210043241
KCNJ8	KCNJ8	10	10	0	1.00217532584162	1.03372771015731	0.00592153702414871	0.261494083413674
KCNJ8	C7	10	8	2	0.194533497982769	0.15697659077643	0.0414910873877316	0.339018212633089
KCNJ8	DCN	10	9	1	0.168941851779995	0.147692868545816	0.0108269212771313	0.261494083413674
KCNJ8	MT2A	10	8	2	0.160043459361808	0.144686005419333	0.0414910873877316	0.339018212633089
KCNJ8	CRISPLD2	10	8	2	0.141265400174992	0.148413195218214	0.0144328239388418	0.261494083413674
KCNJ8	C1R	10	9	1	0.137508549741022	0.111536853837719	0.0190588916017305	0.299086934860391
KCNJ8	IGFBP7	10	9	1	0.128724366812059	0.145076588517417	0.0108269212771313	0.261494083413674
KCNJ8	LUM	10	8	2	0.124040148714682	0.0753132748152179	0.0527870006322246	0.377093095944977
KCNJ8	C3	10	8	2	0.119384968341845	0.151848785185718	0.0249324556028631	0.299086934860391
KCNJ8	MYL9	10	8	2	0.112293697312959	0.0493798129461671	0.0249324556028631	0.299086934860391
KCNJ8	SPARC	10	7	3	0.106523016285109	0.0654470240797169	0.0831311427008039	0.393126522439738
KCNJ8	SERPINF1	10	7	3	0.104782252374405	0.126139938370367	0.0665457213437161	0.383245546218401
KCNJ8	C11orf96	10	8	2	0.101587245981112	0.107852856148656	0.0323129112432441	0.335035884229418
KCNJ8	JCHAIN	10	6	4	0.0997153074747842	0.0677088370264822	0.185143724157873	0.506152055640596
KCNJ8	NR4A1	10	8	2	0.099201626588814	0.0999222374830607	0.0527870006322246	0.377093095944977
KCNJ8	ADAMTS1	10	9	1	0.0983284738942723	0.0863455313828567	0.00804523748656169	0.261494083413674
KCNJ8	ACTA2	10	7	3	0.0968209712980211	0.022847802638724	0.22127181567247	0.551823784254711
KCNJ8	PDGFRB	10	8	2	0.0949421345512464	0.0866402768551277	0.0249324556028631	0.299086934860391
KCNJ8	DPYSL3	10	9	1	0.0949262504911533	0.122245920661126	0.0190588916017305	0.299086934860391
KCNJ8	MGP	10	6	4	0.0937266823606812	0.0722630166096966	0.153576396549984	0.490581144810698
KCNJ8	TIMP2	10	10	0	0.0920968324055533	0.0815638025122017	0.00592153702414871	0.261494083413674
KCNJ8	RARRES2	10	8	2	0.0917692994806508	0.0243190216122876	0.0665457213437161	0.383245546218401
KCNJ8	IGHG1	10	7	3	0.0811911181686495	0.014260977820029	0.185143724157873	0.506152055640596
KCNJ8	BGN	10	8	2	0.0793152530655547	0.133760335753906	0.126278928554698	0.441496965154679
KCNJ8	FBN1	10	7	3	0.0789437947304884	0.0728819897035533	0.0831311427008039	0.393126522439738
KCNJ8	COL1A1	10	6	4	0.0788043949576699	0.0934026331540645	0.308063229907199	0.646024760344571
KCNJ8	PSAP	10	10	0	0.0786568141964953	0.0678915937274728	0.00592153702414871	0.261494083413674
KCNJ8	AQP1	10	6	4	0.0780373177398429	0.112066873981393	0.102917539402853	0.406422106188793
KCNJ8	COL3A1	10	7	3	0.0777133281107825	0.0701282752593088	0.262192602406773	0.606034723629601
KCNJ8	FBLN1	10	8	2	0.0754875068261343	0.0734068368190982	0.0414910873877316	0.339018212633089
KCNK1	KCNK1	10	10	0	1.01601008392444	1.0323712427006	0.00592153702414871	0.405462736079629
KCNK1	LCN2	10	9	1	0.204012679878512	0.164810755321883	0.0108269212771313	0.405462736079629
KCNK1	MUC1	10	9	1	0.183284523459982	0.122296427719832	0.00804523748656169	0.405462736079629
KCNK1	KRT8	10	10	0	0.171256113853183	0.108537310260957	0.00592153702414871	0.405462736079629
KCNK1	MLPH	10	9	1	0.150360319080955	0.126956742168858	0.0108269212771313	0.405462736079629
KCNK1	CSTB	10	9	1	0.14888560880512	0.129032406682731	0.00804523748656169	0.405462736079629
KCNK1	ELF3	10	9	1	0.148556536034186	0.0945583616288179	0.0108269212771313	0.405462736079629
KCNK1	S100A6	10	10	0	0.14558646444966	0.122140531379635	0.00592153702414871	0.405462736079629
KCNK1	C19orf33	10	9	1	0.145131562807204	0.122077355892645	0.00804523748656169	0.405462736079629
KCNK1	LSR	10	9	1	0.137823790243112	0.111918873756435	0.0108269212771313	0.405462736079629
KCNK1	EPCAM	10	10	0	0.137216176309058	0.0761529009965026	0.00592153702414871	0.405462736079629
KCNK1	PSCA	10	10	0	0.136196405303248	0.0772406461473682	0.00592153702414871	0.405462736079629
KCNK1	NQO1	10	9	1	0.135554209355506	0.0631006516994012	0.00804523748656169	0.405462736079629
KCNK1	TFF1	10	7	3	0.129530087327574	0.0373685498400268	0.0527870006322246	0.524868506064768
KCNK1	GPX2	10	7	3	0.128193813727985	0.0826797816560193	0.153576396549984	0.620617430712957
KCNK1	KRT18	10	9	1	0.124467573186013	0.0953834976034982	0.0323129112432441	0.487694433485613
KCNK1	PDZK1IP1	10	9	1	0.12427678783344	0.0820568468866583	0.0108269212771313	0.405462736079629
KCNK1	LGALS4	10	8	2	0.123137618101921	0.0733326575267987	0.0249324556028631	0.453604821165603
KCNK1	WFDC2	10	9	1	0.123045961629879	0.0667726154566908	0.0249324556028631	0.453604821165603
KCNK1	S100P	10	7	3	0.121594319371463	0.0487988429734609	0.0831311427008039	0.535108959010471
KCNK1	PIGR	10	7	3	0.120816693717598	0.0433983142337958	0.0665457213437161	0.524868506064768
KCNK1	SPINT2	10	8	2	0.120750913719902	0.0914742077404793	0.0144328239388418	0.405462736079629
KCNK1	SLC2A1	10	8	2	0.120255587659816	0.0459762497000352	0.0414910873877316	0.487694433485613
KCNK1	HSP90AA1	10	10	0	0.120162339258603	0.0751681636686502	0.00592153702414871	0.405462736079629
KCNK1	ITGA3	10	9	1	0.117908087442051	0.106583174714057	0.0108269212771313	0.405462736079629
KCNK1	CYP3A5	10	8	2	0.116907093296964	0.0404645056275873	0.0527870006322246	0.524868506064768
KCNK1	KRT7	10	9	1	0.116728762390361	0.110881201805613	0.00804523748656169	0.405462736079629
KCNK1	ID1	10	7	3	0.114793220669442	0.101416105098518	0.0323129112432441	0.487694433485613
KCNK1	MAL2	10	9	1	0.113801128437047	0.105208792299509	0.00804523748656169	0.405462736079629
KCNK1	TSPAN8	10	7	3	0.112222372214678	0.0709281664771027	0.0665457213437161	0.524868506064768
KCNK15	KCNK15	3	3	0	0.721646780500818	0.710358493698937	0.18144920772142	0.66735075620512
KCNK15	CCDC6	3	3	0	0.240988234537131	0.302056373403461	0.18144920772142	0.66735075620512
KCNK15	PKDCC	3	3	0	0.233206991002374	0.213775111271568	0.18144920772142	0.66735075620512
KCNK15	TGFBR2	3	3	0	0.221833686905158	0.220727967760514	0.18144920772142	0.66735075620512
KCNK15	LCN2	3	3	0	0.219095111752597	0.139420107989473	0.18144920772142	0.66735075620512
KCNK15	SH3GLB1	3	3	0	0.211839041142354	0.172810541246885	0.18144920772142	0.66735075620512
KCNK15	ZDHHC9	3	3	0	0.204228281468678	0.27873676273982	0.18144920772142	0.66735075620512
KCNK15	PATJ	3	3	0	0.203826758471248	0.227131370960854	0.18144920772142	0.66735075620512
KCNK15	KRT8	3	3	0	0.201230545552253	0.198728113497266	0.18144920772142	0.66735075620512
KCNK15	MAL2	3	3	0	0.200437347078947	0.206454374896857	0.18144920772142	0.66735075620512
KCNK15	PPDPF	3	3	0	0.199799531908493	0.198862172715801	0.18144920772142	0.66735075620512
KCNK15	C19orf33	3	3	0	0.199598162935195	0.240762212517423	0.18144920772142	0.66735075620512
KCNK15	NADK	3	3	0	0.198785871788373	0.206993591409443	0.18144920772142	0.66735075620512
KCNK15	HIST1H3D	3	3	0	0.198425449134106	0.166796850303673	0.18144920772142	0.66735075620512
KCNK15	DCBLD2	3	2	1	0.197799175303762	0.173114458729805	0.422678074170635	0.801061705592496
KCNK15	CFTR	3	2	1	0.197314222802178	0.257637878232747	0.422678074170635	0.801061705592496
KCNK15	SLC37A1	3	3	0	0.195347988818025	0.192777943701625	0.18144920772142	0.66735075620512
KCNK15	TLE2	3	3	0	0.194972965207031	0.216987637196538	0.18144920772142	0.66735075620512
KCNK15	EPCAM	3	3	0	0.191103980512854	0.243694801080219	0.18144920772142	0.66735075620512
KCNK15	VPS35	3	3	0	0.178898226558395	0.196212213892274	0.18144920772142	0.66735075620512
KCNK15	DVL3	3	3	0	0.178545734152338	0.164737249607118	0.18144920772142	0.66735075620512
KCNK15	GABARAP	3	3	0	0.176520106294235	0.168301676639141	0.18144920772142	0.66735075620512
KCNK15	SUPT6H	3	2	1	0.175330954584225	0.154389876400942	0.422678074170635	0.801061705592496
KCNK15	PRELID3B	3	3	0	0.174957209383572	0.111580761801989	0.18144920772142	0.66735075620512
KCNK15	DDX56	3	3	0	0.17493458587552	0.162018192870315	0.18144920772142	0.66735075620512
KCNK15	MTDH	3	3	0	0.173585033598439	0.176121321463668	0.18144920772142	0.66735075620512
KCNK15	ANKLE2	3	3	0	0.173187555486179	0.0706316762163158	0.18144920772142	0.66735075620512
KCNK15	CLTB	3	3	0	0.171380735758306	0.171526503309979	0.18144920772142	0.66735075620512
KCNK15	PPP6R2	3	3	0	0.16965587690334	0.200402492985414	0.18144920772142	0.66735075620512
KCNK15	MMP7	3	2	1	0.169304909425164	0.156275652525168	0.422678074170635	0.801061705592496
KCNK17	KCNK17	3	3	0	0.900628482380741	0.801631386864455	0.18144920772142	0.675556862081094
KCNK17	INS	3	2	1	0.592481643560621	0.245198962020682	0.422678074170635	0.829093543339545
KCNK17	GCG	3	2	1	0.530384714533408	0.264651035734669	0.422678074170635	0.829093543339545
KCNK17	TTR	3	2	1	0.512561819849261	0.182531234590547	0.422678074170635	0.829093543339545
KCNK17	CHGA	3	2	1	0.364806655535883	0.216449681166642	0.422678074170635	0.829093543339545
KCNK17	CHGB	3	2	1	0.3546022136112	0.22346720024277	0.422678074170635	0.829093543339545
KCNK17	CPE	3	3	0	0.319188906826384	0.149713335166402	0.18144920772142	0.675556862081094
KCNK17	SST	3	2	0	0.307454298360964	0.252049712786374	0.371093369522698	0.829093543339545
KCNK17	C7	3	2	1	0.296572711357553	0.217611566124444	0.422678074170635	0.829093543339545
KCNK17	SCG5	3	3	0	0.28909037300382	0.056314632128535	0.18144920772142	0.675556862081094
KCNK17	SCG2	3	3	0	0.279149844677441	0.220049904017729	0.18144920772142	0.675556862081094
KCNK17	SLC30A8	3	2	0	0.278247066689674	0.0593084373724686	0.371093369522698	0.829093543339545
KCNK17	IGKC	3	3	0	0.261113265761163	0.29428728611751	0.18144920772142	0.675556862081094
KCNK17	RASD1	3	2	1	0.23902269665481	0.192318758612392	0.422678074170635	0.829093543339545
KCNK17	IGHA1	3	3	0	0.236099123013353	0.284566833799156	0.18144920772142	0.675556862081094
KCNK17	IGHG1	3	3	0	0.234996225635033	0.19007964001388	0.18144920772142	0.675556862081094
KCNK17	PTGDS	3	3	0	0.234709154878541	0.146495324545212	0.18144920772142	0.675556862081094
KCNK17	GPX3	3	3	0	0.2272536505036	0.301304301963919	0.18144920772142	0.675556862081094
KCNK17	CEBPD	3	3	0	0.22693786539209	0.321806963922425	0.18144920772142	0.675556862081094
KCNK17	NISCH	3	3	0	0.226727919014802	0.201269204159021	0.18144920772142	0.675556862081094
KCNK17	THBS4	3	2	1	0.214451981831173	0.10246630139503	0.422678074170635	0.829093543339545
KCNK17	IGLC1	3	3	0	0.210202849528421	0.232701873040193	0.18144920772142	0.675556862081094
KCNK17	JCHAIN	3	2	1	0.209882497268321	0.131669338096065	0.422678074170635	0.829093543339545
KCNK17	SFRP4	3	3	0	0.205342363045742	0.258666020981656	0.18144920772142	0.675556862081094
KCNK17	NKX2-2	3	2	0	0.19326136366574	0.0851894476779817	0.371093369522698	0.829093543339545
KCNK17	SCGN	3	1	1	0.186941074172472	0	1	1
KCNK17	PDGFRB	3	3	0	0.185399113737846	0.187591588703415	0.18144920772142	0.675556862081094
