target_gene	orig.ident	measure	value
KCNS3	IU_PDA_T9	gain.R2	0.151537344156287
KCNT2	IU_PDA_T1	intra.RMSE	0.0387419530371699
KCNT2	IU_PDA_T1	intra.R2	0.000469354949650391
KCNT2	IU_PDA_T1	multi.RMSE	0.038740161952825
KCNT2	IU_PDA_T1	multi.R2	0.00513936806311399
KCNT2	IU_PDA_T1	p.RMSE	0.499875407770439
KCNT2	IU_PDA_T1	p.R2	0.107955115525349
KCNT2	IU_PDA_T1	gain.RMSE	-1.79108434490011e-06
KCNT2	IU_PDA_T1	gain.R2	0.0046700131134636
KCNT2	IU_PDA_T10	intra.RMSE	0.0346422166466845
KCNT2	IU_PDA_T10	intra.R2	0
KCNT2	IU_PDA_T10	multi.RMSE	0.0346410713749645
KCNT2	IU_PDA_T10	multi.R2	0
KCNT2	IU_PDA_T10	p.RMSE	0.499896004990946
KCNT2	IU_PDA_T10	p.R2	1
KCNT2	IU_PDA_T10	gain.RMSE	-1.14527172000167e-06
KCNT2	IU_PDA_T10	gain.R2	0
KCNT2	IU_PDA_T11	intra.RMSE	0.0660396713021902
KCNT2	IU_PDA_T11	intra.R2	0.00127707437883595
KCNT2	IU_PDA_T11	multi.RMSE	0.0660334867301473
KCNT2	IU_PDA_T11	multi.R2	0.00624751090875897
KCNT2	IU_PDA_T11	p.RMSE	0.499688612866001
KCNT2	IU_PDA_T11	p.R2	0.238043123439352
KCNT2	IU_PDA_T11	gain.RMSE	-6.18457204289158e-06
KCNT2	IU_PDA_T11	gain.R2	0.00497043652992302
KCNT2	IU_PDA_T12	intra.RMSE	0.0874966456429413
KCNT2	IU_PDA_T12	intra.R2	0.00867465058737249
KCNT2	IU_PDA_T12	multi.RMSE	0.0874131420984324
KCNT2	IU_PDA_T12	multi.R2	0.159087174109778
KCNT2	IU_PDA_T12	p.RMSE	0.496257657668854
KCNT2	IU_PDA_T12	p.R2	0.0601454343707947
KCNT2	IU_PDA_T12	gain.RMSE	-8.3503544508895e-05
KCNT2	IU_PDA_T12	gain.R2	0.150412523522406
KCNT2	IU_PDA_T2	intra.RMSE	0.0462591389417461
KCNT2	IU_PDA_T2	intra.R2	0.000162994955568152
KCNT2	IU_PDA_T2	multi.RMSE	0.0462612815540924
KCNT2	IU_PDA_T2	multi.R2	0.00276630477860751
KCNT2	IU_PDA_T2	p.RMSE	0.500143077329224
KCNT2	IU_PDA_T2	p.R2	0.10510057097957
KCNT2	IU_PDA_T2	gain.RMSE	2.14261234629531e-06
KCNT2	IU_PDA_T2	gain.R2	0.00260330982303936
KCNT2	IU_PDA_T3	intra.RMSE	0.0400012461878721
KCNT2	IU_PDA_T3	intra.R2	0
KCNT2	IU_PDA_T3	multi.RMSE	0.0399999758698478
KCNT2	IU_PDA_T3	multi.R2	0.000727475976134428
KCNT2	IU_PDA_T3	p.RMSE	0.499966768810452
KCNT2	IU_PDA_T3	p.R2	0.186950483150029
KCNT2	IU_PDA_T3	gain.RMSE	-1.270318024299e-06
KCNT2	IU_PDA_T3	gain.R2	0.000727475976134428
KCNT2	IU_PDA_T4	intra.RMSE	0.0585209045204071
KCNT2	IU_PDA_T4	intra.R2	0.000919439280260281
KCNT2	IU_PDA_T4	multi.RMSE	0.0585063355321679
KCNT2	IU_PDA_T4	multi.R2	0
KCNT2	IU_PDA_T4	p.RMSE	0.49970627823663
KCNT2	IU_PDA_T4	p.R2	0.813049516849971
KCNT2	IU_PDA_T4	gain.RMSE	-1.45689882391983e-05
KCNT2	IU_PDA_T4	gain.R2	-0.000919439280260281
KCNT2	IU_PDA_T6	intra.RMSE	0.0622273517744638
KCNT2	IU_PDA_T6	intra.R2	0
KCNT2	IU_PDA_T6	multi.RMSE	0.0625389399724245
KCNT2	IU_PDA_T6	multi.R2	0.0658847710684873
KCNT2	IU_PDA_T6	p.RMSE	0.511664899548621
KCNT2	IU_PDA_T6	p.R2	0.186950483150029
KCNT2	IU_PDA_T6	gain.RMSE	0.000311588197960705
KCNT2	IU_PDA_T6	gain.R2	0.0658847710684873
KCNT2	IU_PDA_T8	intra.RMSE	0.0446312167575962
KCNT2	IU_PDA_T8	intra.R2	6.7828361551836e-05
KCNT2	IU_PDA_T8	multi.RMSE	0.0446312999644875
KCNT2	IU_PDA_T8	multi.R2	0
KCNT2	IU_PDA_T8	p.RMSE	0.500003590132465
KCNT2	IU_PDA_T8	p.R2	0.813049516849971
KCNT2	IU_PDA_T8	gain.RMSE	8.32068913006467e-08
KCNT2	IU_PDA_T8	gain.R2	-6.7828361551836e-05
KCNT2	IU_PDA_T9	intra.RMSE	0.0938303791102341
KCNT2	IU_PDA_T9	intra.R2	0.00245212732067124
KCNT2	IU_PDA_T9	multi.RMSE	0.0938508147758285
KCNT2	IU_PDA_T9	multi.R2	0.0201695686672054
KCNT2	IU_PDA_T9	p.RMSE	0.501035902075743
KCNT2	IU_PDA_T9	p.R2	0.215549344156843
KCNT2	IU_PDA_T9	gain.RMSE	2.04356655943982e-05
KCNT2	IU_PDA_T9	gain.R2	0.0177174413465342
