target_gene	gene	n_sections_tested	n_sections_delta_gt_0	n_sections_delta_lt_0	mean_delta	median_delta	wilcox_p	wilcox_fdr
KCNK6	SFPQ	3	2	1	0.118404736189997	0.0222534650493061	0.422678074170635	0.847314317950423
KCNK6	TRAF5	3	3	0	0.117570097383042	0.0344581835437265	0.18144920772142	0.69391903302128
KCNK6	DTNA	3	3	0	0.116561432757005	0.0823931979420858	0.18144920772142	0.69391903302128
KCNK6	AFDN	3	3	0	0.113831891028559	0.124462640361272	0.18144920772142	0.69391903302128
KCNK6	CDK6	3	3	0	0.113405783394814	0.103449890256365	0.18144920772142	0.69391903302128
KCNK6	LSR	3	3	0	0.11304560531638	0.12639305558321	0.18144920772142	0.69391903302128
KCNK6	SF3B1	3	3	0	0.110161050679835	0.132778163603813	0.18144920772142	0.69391903302128
KCNK6	C7	3	3	0	0.109607736149126	0.160292539438031	0.18144920772142	0.69391903302128
KCNK6	INS	3	2	1	0.109226703112248	0.0908442315718792	0.789268026134281	1
KCNK6	NDFIP1	3	3	0	0.108420549986648	0.110138557309156	0.18144920772142	0.69391903302128
KCNK6	SNX1	3	3	0	0.108416529610142	0.0690345211846373	0.18144920772142	0.69391903302128
KCNMA1	KCNMA1	3	3	0	1.06865318032841	1.05054408092743	0.18144920772142	0.83939775598063
