target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
SIGMAR1	SUSD5	1	0	-1.1894009083383241	-1.1894009083383241	-1.1894009083383241
SIGMAR1	CNN2	3	0	-1.197555152491261	-0.8479905391993063	-1.2178020152664781
SIGMAR1	SH3PXD2A	1	0	-1.199408660403878	-1.199408660403878	-1.199408660403878
SIGMAR1	KRT4	1	0	-1.2006321809621057	-1.2006321809621057	-1.2006321809621057
SIGMAR1	CFH	1	0	-1.2108404619620337	-1.2108404619620337	-1.2108404619620337
SIGMAR1	SLC12A2	1	0	-1.217174557214551	-1.217174557214551	-1.217174557214551
SIGMAR1	MT1A	1	0	-1.219605423139393	-1.219605423139393	-1.219605423139393
SIGMAR1	SCUBE2	1	0	-1.2226758170958585	-1.2226758170958585	-1.2226758170958585
SIGMAR1	ITPRIP	2	0	-1.231291111220149	-0.43992350707169114	-2.022658715368607
SIGMAR1	TCP1	1	0	-1.2391816642444393	-1.2391816642444393	-1.2391816642444393
SIGMAR1	VEGFA	4	0	-1.2398646627561334	-0.5961825268201361	-2.439299174279957
SIGMAR1	SCGB2A2	1	0	-1.249192575541155	-1.249192575541155	-1.249192575541155
SIGMAR1	ACER2	1	0	-1.2561201900531642	-1.2561201900531642	-1.2561201900531642
SIGMAR1	FTH1	1	0	-1.2625374355162158	-1.2625374355162158	-1.2625374355162158
SIGMAR1	JAZF1	1	0	-1.2741062257508595	-1.2741062257508595	-1.2741062257508595
SIGMAR1	GXYLT2	1	0	-1.283497857214457	-1.283497857214457	-1.283497857214457
SIGMAR1	MYH10	3	0	-1.2878539217200715	-0.6090195639955228	-2.360559620123517
SIGMAR1	PDE1C	1	0	-1.28828617025785	-1.28828617025785	-1.28828617025785
SIGMAR1	EGR2	1	0	-1.2884248697798386	-1.2884248697798386	-1.2884248697798386
SIGMAR1	CADM1	1	0	-1.3015642367705542	-1.3015642367705542	-1.3015642367705542
SIGMAR1	CSTA	1	0	-1.3056506468918434	-1.3056506468918434	-1.3056506468918434
SIGMAR1	TBX2	1	0	-1.3061449722403855	-1.3061449722403855	-1.3061449722403855
SIGMAR1	ANGPTL4	2	0	-1.306877568665981	-1.283538050476026	-1.330217086855936
SIGMAR1	ZC3H12A	1	0	-1.3210711348670525	-1.3210711348670525	-1.3210711348670525
SIGMAR1	RGCC	1	0	-1.3212905901404715	-1.3212905901404715	-1.3212905901404715
SIGMAR1	ANKRD36C	1	0	-1.3313560649727492	-1.3313560649727492	-1.3313560649727492
SIGMAR1	CHMP1B	1	0	-1.3442016859630708	-1.3442016859630708	-1.3442016859630708
SIGMAR1	MBOAT1	1	0	-1.3499853826572232	-1.3499853826572232	-1.3499853826572232
SIGMAR1	PXDN	2	0	-1.3563243892865025	-1.2607218211045765	-1.4519269574684281
SIGMAR1	LOX	4	0	-1.3631565095301854	-1.136867615522325	-1.6980931710076363
SIGMAR1	PCDH7	2	0	-1.3811787313083457	-1.3789611824232724	-1.3833962801934188
SIGMAR1	RGS1	1	0	-1.3938188949976011	-1.3938188949976011	-1.3938188949976011
